% Model:              RWGS_demo_CeO2_cycle1_flow1_H2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Oct 5 2022, 11:18
% Dimension:          1
% Nodes:              1386
% Expressions:        8
% Description:        
% X                       c/c_max (1) @ t=0        c/c_max (1) @ t=80       c/c_max (1) @ t=160      c/c_max (1) @ t=240      c/c_max (1) @ t=320      c/c_max (1) @ t=400      c/c_max (1) @ t=480      c/c_max (1) @ t=520.97
0.17864203772130144       0.9999910192757601       0.6669715349278601       0.2691317962530577       0.18604668555806184      0.14558729778140853      0.12099816241273181      0.10426250321645993      0.09756855008941119
0.17964159592434562       0.9999910192757601       0.6752062225403721       0.27051196589405113      0.18691355731210713      0.14624547335041962      0.12153748122957825      0.10472358969227812      0.09799886593496586
0.1806411541273898        0.9999910192757601       0.6836248812115892       0.27189441695560074      0.18778027866740354      0.14690323369779762      0.12207635107439613      0.1051842401639597       0.09842875742208414
0.18164071233043397       0.9999910192757601       0.692230611585188        0.27327920458594884      0.18864686036311662      0.1475605850859914       0.12261477674498539      0.1056444586498787       0.09885822828413017
0.18264027053347814       0.9999910192757601       0.7010260126142276       0.2746663847888006       0.18951331310488978      0.14821753372111604      0.1231527629877283       0.10610424912288631      0.09928728221159229
0.18363982873652232       0.9999910192757601       0.7100130712921096       0.27605601445025524      0.19037964756688147      0.14887408575411804      0.12369031449852282      0.10656361551110917      0.09971592285282926
0.1846393869395665        0.9999910192757601       0.7191930363671212       0.2774481513664585       0.19124587439378382      0.14953024728191758      0.1242274359236945       0.10702256169873017      0.1001441538147995
0.18563894514261067       0.9999910192757601       0.7285662742528792       0.2788428542720038       0.19211200420282293      0.15018602434852707      0.12476413186089         0.10748109152675206      0.10057197866377447
0.18663850334565485       0.9999910192757601       0.7381321052415653       0.28024018286910907      0.1929780475857416       0.15084142294614786      0.12530040685994975      0.1079392087937442       0.10099940092603635
0.18763806154869903       0.9999910192757601       0.747888618095747        0.28164019785760197      0.19384401511076677      0.15149644901624423      0.12583626542376308      0.10839691725657305      0.10142642408856051
0.1886376197517432        0.9999910192757601       0.7578324611170126       0.28304296096574216      0.1947099173245614       0.15215110845059726      0.12637171200910421      0.108854220631117        0.10185305159968319
0.18963717795478738       0.9999910192757601       0.7679586078415324       0.2844485349819116       0.1955757647541627       0.1528054070923374       0.12690675102745097      0.10931112259296544      0.10227928686975463
0.19063673615783155       0.9999910192757601       0.7782600957477932       0.2858569837872093       0.19644156790890693      0.1534593507369572       0.12744138684578588      0.10976762677810337      0.10270513327177824
0.19163629436087573       0.9999910192757601       0.7887277367300393       0.28726837238898195      0.1973073372823428       0.154112945133305        0.12797562378738067      0.11022373678358104      0.1031305941420363
0.1926358525639199        0.9999910192757601       0.7993497985920295       0.2886827669553267       0.19817308335413325      0.1547661959845591       0.12850946613256387      0.11067945616816915      0.10355567278070212
0.19363541076696408       0.9999910192757601       0.8101116577291891       0.2901002348506035       0.1990388165919475       0.15541910894918426      0.1290429181194734       0.11113478845300087      0.10398037245243931
0.19463496897000826       0.9999910192757601       0.8209954243291275       0.29152084467199585      0.1999045474533436       0.15607168964187         0.12957598394479256      0.11158973712219972      0.10440469638698836
0.19563452717305244       0.9999910192757601       0.8319795430217265       0.2929446662871579       0.20077028638764305      0.15672394363445158      0.13010866776447166      0.11204430562349466      0.10482864777974117
0.1966340853760966        0.9999910192757601       0.8430383742862128       0.29437177087299166      0.2016360438377978       0.1573758764568145       0.13064097369443456      0.11249849736882259      0.10525222979230332
0.1976336435791408        0.9999910192757601       0.8541417647526429       0.29580223095559555      0.2025018302422512       0.15802749359778237      0.13117290581127078      0.1129523157349178       0.10567544555304502
0.19863320178218496       0.9999910192757601       0.865254618544077        0.2972361204514298       0.2033676560367927       0.15867880050598893      0.13170446815291403      0.11340576406388996      0.10609829815764021
0.19963275998522914       0.9999910192757601       0.8763364868978788       0.29867351470974507      0.20423353165640878      0.15932980259073462      0.13223566471930684      0.11385884566378966      0.10652079066959515
0.20063231818827332       0.9999910192757601       0.8873411995347191       0.3001144905563227       0.2050994675371292       0.15998050522282842      0.13276649947305175      0.11431156380916291      0.10694292612076593
0.2016318763913175        0.9999910192757601       0.8982165696456844       0.3015591263385764       0.20596547411787117      0.16063091373541472      0.1332969763400502       0.11476392174159404      0.10736470751186535
0.20263143459436167       0.9999910192757601       0.9089042139878535       0.3030075019720677       0.20683156184228027      0.16128103342478625      0.13382709921012823      0.11521592267023806      0.10778613781295962
0.20363099279740585       0.9999910192757601       0.9193395419641892       0.30445969898849107      0.20769774116057169      0.16193086955118327      0.1343568719376502       0.1156675697723419       0.10820721996395533
0.20463055100045002       0.9999910192757601       0.9294519819015721       0.30591580058518214      0.20856402253136955      0.16258042733957923      0.13488629834212051      0.1161188661937557       0.10862795687507622
0.2056301092034942        0.9999910192757601       0.9391655291577222       0.30737589167621127      0.20943041642354768      0.16322971198045363      0.1354153822087735       0.11656981504943345      0.10904835142733098
0.20662966740653838       0.9999910192757601       0.9483997197360595       0.30884005894512173      0.2102969333180712       0.16387872863055208      0.13594412728915228      0.1170204194239239       0.10946840647297124
0.20762922560958255       0.9999910192757601       0.9570711516934922       0.31030839089937784      0.21116358370984054      0.16452748241363402      0.13647253730167644      0.11747068237185218      0.1098881248359408
0.20862878381262673       0.9999910192757601       0.9650956959660428       0.31178097792658677      0.21203037810953784      0.1651759784212087       0.13700061593219848      0.11792060691839164      0.11030750931231613
0.2096283420156709        0.9999910192757601       0.9723915508482159       0.3132579123525681       0.21289732704547792      0.1658242217132596       0.13752836683455047      0.11837019605972636      0.1107265626707379
0.21062790021871508       0.9999910192757601       0.9788832980566499       0.31473928850133803      0.2137644410654632       0.1664722173189572       0.13805579363107995      0.11881945276350529      0.11114528765283437
0.21162745842175926       0.9999910192757601       0.9845070985527381       0.31622520275708754      0.21463173073864414      0.1671199702373614       0.13858289991317568      0.11926837996928677      0.11156368697363682
0.21262701662480343       0.9999910192757601       0.989217108078828        0.3177157536282312       0.2154992066573865       0.16776748543811246      0.13910968924178438      0.11971698058897544      0.11198176332198632
0.2136265748278476        0.9999910192757601       0.9929930636287851       0.31921104181360754      0.21636687943914476      0.16841476786211282      0.1396361651479169       0.12016525750725035      0.11239951936093338
0.21462613303089179       0.9999910192757601       0.9958487402816172       0.32071117027091983      0.217234759728344        0.1690618224221974       0.14016233113314594      0.12061321358198447      0.11281695772812945
0.21562569123393596       0.9999910192757601       0.9978405116972864       0.3222162442875005       0.21810285819827083      0.16970865400379562      0.14068819067009425      0.12106085164465753      0.11323408103621135
0.21662524943698014       0.9999910192757601       0.9990743846893959       0.32372637155349837      0.21897118555297274      0.17035526746558288      0.14121374720291416      0.12150817450075961      0.11365089187317816
0.21762480764002431       0.9999910192757601       0.9997082577688602       0.32524166223758016      0.21983975252916937      0.1710016676401234       0.14173900414775825      0.12195518493018845      0.1140673928027612
0.2186243658430685        0.9999910192757601       0.9999429261561779       0.3267622290652507       0.22070856989817353      0.17164785933450372      0.14226396489324208      0.12240188568763839      0.11448358636478706
0.21962392404611267       0.9999910192757601       0.9999888359020485       0.3282881873998959       0.2215776484678256       0.1722938473309582       0.14278863280089815      0.12284827950298291      0.11489947507553369
0.22062348224915684       0.9999910192757601       0.9999910838647792       0.3298196553266581       0.22244699908444013      0.17293963638748527      0.1433130112056219       0.12329436908164937      0.11531506142808008
0.22162304045220102       0.9999910192757601       0.9999910263881913       0.33135675373926016      0.22331663263476592      0.17358523123845637      0.14383710341611058      0.12374015710498741      0.11573034789264937
0.2226225986552452        0.9999910192757601       0.9999910199944451       0.332899606429897        0.2241865600479621       0.17423063659521615      0.14436091271529322      0.12418564623063032      0.11614533691694565
0.22362215685828937       0.9999910192757601       0.9999910193477307       0.3344483401823209       0.22505679229758818      0.17487585714667556      0.1448844423607544       0.12463083909284998      0.11656003092648477
0.22462171506133355       0.9999910192757601       0.9999910192829676       0.3360030848682497       0.22592734040361126      0.1755208975598975       0.1454076955851498       0.1250757383029055       0.11697443232491891
0.22562127326437773       0.9999910192757601       0.9999910192764824       0.33756397354723766      0.22679821543443077      0.1761657624806747       0.14593067559661507      0.12552034644938506      0.11738854349435508
0.2266208314674219        0.9999910192757601       0.9999910192758324       0.3391311425701486       0.22766942850892108      0.17681045653410135      0.14645338557916776      0.12596466609854237      0.11780236679566856
0.22762038967046608       0.9999910192757601       0.9999910192757668       0.3407047316863836       0.22854099079849285      0.17745498432513718      0.14697582869310236      0.12640869979462657      0.11821590456880991
0.22861994787351025       0.9999910192757601       0.9999910192757602       0.34228488415501673      0.2294129135291753       0.17809935043916558      0.1474980080753784       0.12685245006020654      0.11862915913310702
0.22961950607655443       0.9999910192757601       0.99999101927576         0.34387174686000466      0.2302852079837185       0.17874355944254508      0.14801992684000279      0.12729591939648918      0.1190421327875616
0.2306190642795986        0.9999910192757601       0.99999101927576         0.3454654704296385       0.23115788550371802      0.17938761588315477      0.1485415880784051       0.12773911028363266      0.11945482781114025
0.23161862248264278       0.9999910192757601       0.99999101927576         0.34706620936041843      0.23203095749176256      0.1800315242909334       0.14906299485980726      0.12818202518105345      0.11986724646306077
0.23261818068568696       0.9999910192757601       0.99999101927576         0.3486741221455358       0.23290443541360512      0.1806752891784134       0.14958415023158664      0.12862466652772883      0.12027939098307314
0.23361773888873114       0.9999910192757601       0.99999101927576         0.35028937140815974      0.2337783308003588       0.18131891504124878      0.1501050572196338       0.12906703674249329      0.12069126359173547
0.2346172970917753        0.9999910192757601       0.99999101927576         0.3519121240397317       0.23465265525071913      0.18196240635873745      0.15062571882870399      0.12950913822433055      0.12110286649068577
0.2356168552948195        0.9999910192757601       0.99999101927576         0.35354255134348206      0.2355274204332118       0.1826057675943392       0.1511461380427634       0.12995097335266023      0.12151420186290826
0.23661641349786366       0.9999910192757601       0.99999101927576         0.3551808291833924       0.23640263808846995      0.18324900319618778      0.15166631782532985      0.13039254448761967      0.12192527187299543
0.23761597170090784       0.9999910192757601       0.99999101927576         0.35682713813883776      0.2372783200315393       0.18389211759759827      0.1521862611198076       0.1308338539703408       0.12233607866740571
0.23861552990395202       0.9999910192757601       0.99999101927576         0.3584816636651546       0.23815447815421315      0.18453511521757054      0.15270597084981774      0.13127490412322276      0.12274662437471655
0.2396150881069962        0.9999910192757601       0.99999101927576         0.3601445962603901       0.23903112442739877      0.18517800046128696      0.15322544991952292      0.13171569725019938      0.12315691110587314
0.24061464631004037       0.9999910192757601       0.99999101927576         0.36181613163850296      0.23990827090351613      0.18582077772060682      0.15374470121394695      0.13215623563700263      0.12356694095443321
0.24161420451308455       0.9999910192757601       0.99999101927576         0.36349647090929627      0.24078592971892918      0.186463451374556        0.15426372759929008      0.13259652155142151      0.12397671599680728
0.24261376271612872       0.9999910192757601       0.99999101927576         0.36518582076537814      0.24166411309641225      0.18710602578981284      0.15478253192323888      0.13303655724355662      0.12438623829249519
0.2436133209191729        0.9999910192757601       0.99999101927576         0.3668843936764586       0.24254283334765148      0.18774850532118995      0.1553011170152717       0.13347634494607044      0.12479550988431871
0.24461287912221708       0.9999910192757601       0.99999101927576         0.3685924080913054       0.24342210287578347      0.18839089431211262      0.15581948568695964      0.133915886874434        0.12520453279864988
0.24561243732526125       0.9999910192757601       0.99999101927576         0.37031008864770165      0.2443019341779716       0.1890331970950933       0.1563376407322629       0.13435518522716852      0.12561330904563606
0.24661199552830543       0.9999910192757601       0.99999101927576         0.37203766639075453      0.24518233984802146      0.18967541799220303      0.15685558492782284      0.13479424218608416      0.12602184061942104
0.2476115537313496        0.9999910192757601       0.99999101927576         0.3737753789999336       0.2460633325790378       0.19031756131553962      0.1573733210332498       0.1352330599165144       0.12643012949836227
0.24861111193439378       0.9999910192757601       0.99999101927576         0.3755234710252253       0.24694492516612115      0.19095963136769206      0.15789085179140652      0.13567164056754674      0.12683817764524502
0.24961067013743796       0.9999910192757601       0.99999101927576         0.3772821941328139       0.2478271305091102       0.19160163244220316      0.15840817992868772      0.13610998627224938      0.12724598700749276
0.25061022834048213       0.9999910192757601       0.99999101927576         0.37905180736071803      0.24870996161536638      0.19224356882402793      0.1589253081552957       0.136548099147895        0.1276535595173739
0.2516097865435263        0.9999910192757601       0.99999101927576         0.3808325773848313       0.24959343160260575      0.1928854447899906       0.1594422391655118       0.13698598129618036      0.12806089709220606
0.25260934474657043       0.9999910192757601       0.99999101927576         0.382624778795841        0.25047755370177754      0.1935272646092383       0.15995897563796438      0.13742363480344266      0.12846800163455585
0.2536089029496146        0.9999910192757601       0.99999101927576         0.38442869438751504      0.2513623412599913       0.19416903254369267      0.16047552023589273      0.13786106174087254      0.12887487503243655
0.2546084611526587        0.9999910192757601       0.99999101927576         0.38624461545687955      0.2522478077434949       0.19481075284849864      0.16099187560740766      0.1382982641647234       0.12928151915950173
0.2556080193557029        0.9999910192757601       0.99999101927576         0.38807284211682685      0.2531339667407035       0.19545242977247243      0.1615080443857482       0.13873524411651816      0.12968793587523664
0.256607577558747         0.9999910192757601       0.99999101927576         0.38991368362172635      0.25402083196528236      0.19609406755854572      0.162024029189535        0.13917200362325227      0.13009412702514594
0.2576071357617912        0.9999910192757601       0.99999101927576         0.3917674587066349       0.2549084172592841       0.19673567044420945      0.1625398326230206       0.13960854469759346      0.13050009444093863
0.2586066939648353        0.9999910192757601       0.99999101927576         0.3936344959407308       0.255796736596343        0.19737724266195467      0.16305545727633577      0.1400448693380791       0.1309058399407104
0.25960625216787947       0.9999910192757601       0.99999101927576         0.3955151340956333       0.25668580408492686      0.1980187884397131       0.1635709057257329       0.14048097952930994      0.13131136532912274
0.2606058103709236        0.9999910192757601       0.99999101927576         0.3974097225292895       0.25757563397164907      0.1986603120012952       0.16408618053382645      0.14091687724214105      0.13171667239757953
0.26160536857396777       0.9999910192757601       0.99999101927576         0.3993186215861587       0.25846624064464263      0.19930181756682694      0.16460128424983014      0.14135256443387         0.13212176292440062
0.2626049267770119        0.9999910192757601       0.99999101927576         0.4012422030144444       0.2593576386369972       0.19994330935318566      0.1651162194097906       0.14178804304842219      0.13252663867499317
0.26360448498005606       0.9999910192757601       0.99999101927576         0.40318085040117         0.26024984263026113      0.2005847915744351       0.16563098853681893      0.14222331501653335      0.13293130140201997
0.2646040431831002        0.9999910192757601       0.99999101927576         0.4051349596259332       0.2611428674580124       0.20122626844225816      0.16614559414131871      0.1426583822559294       0.13333575284556534
0.26560360138614436       0.9999910192757601       0.99999101927576         0.4071049393342055       0.262036728109496        0.20186774416639075      0.16666003872121157      0.1430932466715035       0.1337399947332986
0.2666031595891885        0.9999910192757601       0.99999101927576         0.4090912114310945       0.2629314397333354       0.20250922295505305      0.1671743247621596       0.14352791015549046      0.134144028780635
0.26760271779223266       0.9999910192757601       0.99999101927576         0.411094211596525        0.26382701764131444      0.2031507090153809       0.16768845473778507      0.1439623745876391       0.13454785669089409
0.2686022759952768        0.9999910192757601       0.99999101927576         0.41311438982284154      0.2647234773122375       0.20379220655385702      0.16820243110988828      0.14439664183538153      0.1349514801554559
0.26960183419832096       0.9999910192757601       0.99999101927576         0.4151522109758823       0.2656208343958643       0.20443371977674127      0.1687162563286619       0.14483071375400006      0.135354900853915
0.2706013924013651        0.9999910192757601       0.99999101927576         0.4172081553806253       0.2665191047169266       0.20507525289050094      0.16922993283290297      0.14526459218679175      0.13575812045423147
0.27160095060440925       0.9999910192757601       0.99999101927576         0.4192827194325543       0.26741830427922564      0.20571681010224072      0.16974346305022284      0.1456982789652311       0.13616114061288073
0.2726005088074534        0.9999910192757601       0.99999101927576         0.4213764162359532       0.26831844926981485      0.2063583956201325       0.1702568493972543       0.1461317759091296       0.13656396297500037
0.27360006701049755       0.9999910192757601       0.99999101927576         0.42348977627038226      0.2692195560632685       0.20700001365384593      0.17077009427985662      0.14656508482679337      0.13696658917453494
0.2745996252135417        0.9999910192757601       0.99999101927576         0.425623348086657        0.2701216412260403       0.2076416684149783       0.17128320009331802      0.1469982075151788       0.13736902083437913
0.27559918341658585       0.9999910192757601       0.99999101927576         0.4277776990337022       0.27102472152091356      0.20828336411748521      0.17179616922255625      0.14743114576004598      0.1377712595665182
0.27659874161963          0.9999910192757601       0.99999101927576         0.4299534160177171       0.27192881391154605      0.20892510497811173      0.17230900404231655      0.14786390133610933      0.1381733069721669
0.27759829982267414       0.9999910192757601       0.99999101927576         0.4321511062951503       0.2728339355671114       0.2095668952168235       0.17282170691736787      0.1482964760071868       0.13857516464190595
0.2785978580257183        0.9999910192757601       0.99999101927576         0.4343713983010462       0.27374010386704184      0.21020873905723986      0.17333428020269662      0.1487288715263472       0.13897683415581713
0.27959741622876244       0.9999910192757601       0.99999101927576         0.4366149425143904       0.2746473364058717       0.21085064072706552      0.1738467262436988       0.14916108963605465      0.13937831708361592
0.2805969744318066        0.9999910192757601       0.99999101927576         0.43888241236214787      0.27555565099818885      0.21149260445852577      0.17435904737636976      0.14959313206831187      0.1397796149847824
0.28159653263485074       0.9999910192757601       0.99999101927576         0.4411745051637552       0.27646506568369333      0.21213463448880054      0.17487124592749206      0.1500250005448011       0.1401807294086905
0.2825960908378949        0.9999910192757601       0.99999101927576         0.4434919431178959       0.27737559873236917      0.2127767350604606       0.175383324214822        0.15045669677702322      0.1405816618947353
0.28359564904093904       0.9999910192757601       0.99999101927576         0.4458354743334571       0.2782872686497701       0.213418910421905        0.17589528454727318      0.15088822246643493      0.1409824139724585
0.2845952072439832        0.9999910192757601       0.99999101927576         0.4482058739066292       0.2792000941824252       0.21406116482779933      0.17640712922509957      0.15131957930458445      0.14138298716167194
0.28559476544702733       0.9999910192757601       0.99999101927576         0.4506039450461849       0.2801140943233648       0.21470350253951626      0.17691886054007563      0.15175076897324474      0.14178338297258025
0.2865943236500715        0.9999910192757601       0.99999101927576         0.45303052024902785      0.28102928831777346      0.21534592782557685      0.1774304807756756       0.1521817931445459       0.1421836029059006
0.28759388185311563       0.9999910192757601       0.99999101927576         0.4554864625281749       0.28194569566877065      0.21598844496209416      0.17794199220725046      0.15261265348110462      0.14258364845298171
0.2885934400561598        0.9999910192757601       0.99999101927576         0.45797266669538406      0.28286333614332476      0.21663105823321857      0.17845339710220393      0.1530433516361533       0.14298352109592108
0.2895929982592039        0.9999910192757601       0.99999101927576         0.46049006070070236      0.2837822297783039       0.21727377193158454      0.17896469772016618      0.15347388925366637      0.14338322230768005
0.2905925564622481        0.9999910192757601       0.99999101927576         0.4630396070312491       0.284702396886667        0.21791659035876046      0.17947589631316624      0.1539042679684856       0.14378275355219824
0.2915921146652922        0.9999910192757601       0.99999101927576         0.4656223041715936       0.2856238580637994       0.21855951782569952      0.17998699512580343      0.1543344894064438       0.14418211628450567
0.29259167286833637       0.9999910192757601       0.99999101927576         0.4682391881281118       0.286546634193998        0.21920255865319382      0.18049799639541658      0.1547645551844863       0.14458131195083357
0.2935912310713805        0.9999910192757601       0.99999101927576         0.47089133401973005      0.28747074645710846      0.21984571717233042      0.18100890235225195      0.15519446691079195      0.1449803419887241
0.29459078927442467       0.9999910192757601       0.99999101927576         0.47357985773745515      0.2883962163353217       0.22048899772495026      0.18151971521963006      0.15562422618489163      0.1453792078271381
0.2955903474774688        0.9999910192757601       0.99999101927576         0.47630591767508856      0.2893230656201314       0.2211324046641093       0.1820304372141113       0.1560538345977859       0.1457779108865616
0.29658990568051297       0.9999910192757601       0.99999101927576         0.4790707165334724       0.290251316419459        0.22177594235454315      0.1825410705456593       0.15648329373206096      0.14617645257911113
0.2975894638835571        0.9999910192757601       0.99999101927576         0.4818755032005579       0.2911809911649511       0.22241961517313377      0.18305161741780432      0.15691260516200292      0.14657483430863733
0.29858902208660126       0.9999910192757601       0.99999101927576         0.48472157470949156      0.2921121126194534       0.2230634275093801       0.18356208002780433      0.15734177045371148      0.1469730574708274
0.2995885802896454        0.9999910192757601       0.99999101927576         0.4876102782767837       0.2930447038846675       0.22370738376587118      0.18407246056680523      0.15777079116521095      0.14737112345330614
0.30058813849268956       0.9999910192757601       0.99999101927576         0.4905430134224487       0.2939787884089949       0.2243514883587632       0.1845827612200005       0.15819966884656142      0.14776903363573596
0.3015876966957337        0.9999910192757601       0.99999101927576         0.4935212341737848       0.2949143899955749       0.22499574571825925      0.18509298416678832      0.1586284050399674       0.14816678938991487
0.30258725489877786       0.9999910192757601       0.99999101927576         0.4965464513541716       0.295851532810521        0.22564016028909348      0.18560313158092903      0.15905700127988556      0.14856439207987432
0.303586813101822         0.9999910192757601       0.99999101927576         0.4996202349579223       0.2967902413913631       0.22628473653101847      0.18611320563070086      0.15948545909313153      0.14896184306197482
0.30458637130486615       0.9999910192757601       0.99999101927576         0.5027442166117753       0.29773054065570004      0.22692947891929613      0.18662320847905434      0.1599137799989851       0.14935914368500083
0.3055859295079103        0.9999910192757601       0.99999101927576         0.5059200921230994       0.29867245591007024      0.22757439194519366      0.18713314228376648      0.16034196550929392      0.14975629529025436
0.30658548771095445       0.9999910192757601       0.99999101927576         0.5091496241142288       0.29961601285904643      0.22821948011648258      0.18764300919759308      0.16077001712857658      0.15015329921164738
0.3075850459139986        0.9999910192757601       0.99999101927576         0.5124346447415946       0.30056123761456083      0.22886474795794218      0.18815281136842082      0.1611979363541245       0.15055015677579328
0.30858460411704275       0.9999910192757601       0.99999101927576         0.5157770584973884       0.3015081567054686       0.2295102000118683       0.18866255093941814      0.1616257246761018       0.15094686930209666
0.3095841623200869        0.9999910192757601       0.99999101927576         0.519178845090411        0.30245679708735634      0.23015584083858512      0.18917223004918532      0.16205338357764512      0.15134343810284262
0.31058372052313105       0.9999910192757601       0.99999101927576         0.5226420624014633       0.30340718615260287      0.23080167501696303      0.18968185083190317      0.16248091453496163      0.1517398644832847
0.3115832787261752        0.9999910192757601       0.99999101927576         0.5261688495071276       0.30435935174070095      0.2314477071449406       0.1901914154174824       0.16290831901742625      0.1521361497417317
0.31258283692921934       0.9999910192757601       0.99999101927576         0.5297614297639878       0.30531332214884616      0.23209394184005155      0.1907009259317101       0.1633355984876775       0.15253229516963349
0.3135823951322635        0.9999910192757601       0.99999101927576         0.5334221139432388       0.30626912614280355      0.23274038373995723      0.1912103844963971       0.16376275440171276      0.15292830205166588
0.31458195333530764       0.9999910192757601       0.99999101927576         0.5371533034031825       0.3072267929680586       0.23338703750298403      0.19171979322952418      0.16418978820898192      0.15332417166581427
0.3155815115383518        0.9999910192757601       0.99999101927576         0.5409574932842404       0.30818635236126246      0.2340339078086665       0.19222915424538717      0.1646167013524806       0.15371990528345655
0.31658106974139594       0.9999910192757601       0.99999101927576         0.5448372757077773       0.3091478345619798       0.23468099935829564      0.1927384696547416       0.16504349526884182      0.15411550416944483
0.3175806279444401        0.9999910192757601       0.99999101927576         0.5487953429561251       0.31011127032474983      0.2353283168754735       0.19324774156494712      0.16547017138842712      0.1545109695821862
0.31858018614748423       0.9999910192757601       0.99999101927576         0.5528344906066823       0.31107669093146867      0.23597586510667334      0.19375697208011053      0.16589673113541636      0.15490630277372275
0.3195797443505284        0.9999910192757601       0.99999101927576         0.5569576205877248       0.3120441282041049       0.23662364882180584      0.19426616330122923      0.16632317592789703      0.15530150498981043
0.32057930255357253       0.9999910192757601       0.99999101927576         0.5611677441175021       0.31301361451775744      0.23727167281479206      0.19477531732633266      0.16674950717795212      0.1556965774699971
0.3215788607566167        0.9999910192757601       0.99999101927576         0.5654679844811334       0.3139851828140677       0.2379199419041421       0.19528443625062514      0.16717572629174743      0.1560915214476997
0.32257841895966083       0.9999910192757601       0.99999101927576         0.5698615795917135       0.31495886661499556      0.2385684609335407       0.19579352216662604      0.16760183466961792      0.15648633815028043
0.323577977162705         0.9999910192757601       0.99999101927576         0.5743518842726357       0.31593470003697294      0.2392172347724398       0.19630257716431174      0.16802783370615304      0.15688102879912214
0.3245775353657491        0.9999910192757601       0.99999101927576         0.578942372187357        0.3169127178054454       0.2398662683166577       0.19681160333125486      0.16845372479028142      0.157275594609703
0.3255770935687933        0.9999910192757601       0.99999101927576         0.5836366373303494       0.31789295526981415      0.24051556648898573      0.19732060275276492      0.16887950930535459      0.15767003679167
0.3265766517718374        0.9999910192757601       0.99999101927576         0.5884383949786252       0.3188754484187933       0.24116513423980174      0.1978295775120275       0.16930518862922975      0.15806435654891196
0.32757620997488157       0.9999910192757601       0.99999101927576         0.5933514819867742       0.31986023389619267      0.24181497654769163      0.19833852969024382      0.16973076413435206      0.1584585550796314
0.3285757681779257        0.9999910192757601       0.99999101927576         0.598379856289497        0.3208473490171428       0.242465098420078        0.1988474613667689       0.17015623718783587      0.15885263357641602
0.32957532638096987       0.9999910192757601       0.99999101927576         0.6035275954540195       0.32183683178477474      0.24311550489385717      0.19935637461925065      0.17058160915154527      0.159246593226309
0.330574884584014         0.9999910192757601       0.99999101927576         0.6087988940998847       0.32282872090737036      0.24376620103604438      0.19986527152376782      0.1710068813821738       0.15964043521087876
0.33157444278705817       0.9999910192757601       0.99999101927576         0.6141980599752548       0.32382305581599785      0.2444171919444262       0.20037415415496793      0.1714320552313236       0.16003416070628806
0.3325740009901023        0.9999910192757601       0.99999101927576         0.6197295084465173       0.32481987668264917      0.2450684827482234       0.20088302458620488      0.17185713204558356      0.16042777088336194
0.33357355919314646       0.9999910192757601       0.99999101927576         0.625397755121053        0.32581922443889544      0.24572007860876         0.20139188488967685      0.17228211316660683      0.16082126690765536
0.3345731173961906        0.9999910192757601       0.99999101927576         0.6312074062812596       0.32682114079507757      0.24637198472014374      0.20190073713656287      0.17270699993118793      0.16121464993951995
0.33557267559923476       0.9999910192757601       0.99999101927576         0.6371631467602747       0.32782566826004966      0.247024206309954        0.20240958339716056      0.17313179367133852      0.16160792113417
0.3365722338022789        0.9999910192757601       0.99999101927576         0.6432697248360765       0.3288328501614943       0.24767674863993958      0.20291842574102292      0.1735564957143634       0.16200108164174787
0.33757179200532306       0.9999910192757601       0.99999101927576         0.6495319336601098       0.3298427306668283       0.24832961700672618      0.203427266237095        0.1739811073829347       0.1623941326073887
0.3385713502083672        0.9999910192757601       0.99999101927576         0.6559545886683176       0.33085535480471834      0.24898281674253372      0.20393610695385098      0.17440562999516657      0.16278707517128432
0.33957090841141135       0.9999910192757601       0.99999101927576         0.6625425003464163       0.3318707684872287       0.24963635321590338      0.20444494995943066      0.17483006486468852      0.16317991046874666
0.3405704666144555        0.9999910192757601       0.99999101927576         0.6693004416362559       0.33288901853262026      0.2502902318324351       0.20495379732177632      0.17525441330071814      0.16357263963027036
