% Model:              RWGS_demo_CeO2_cycle2_CO2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 28 2022, 11:42
% Dimension:          1
% Nodes:              1386
% Expressions:        6
% Description:        
% X                       c/c_max (1) @ t=0        c/c_max (1) @ t=80       c/c_max (1) @ t=160      c/c_max (1) @ t=240      c/c_max (1) @ t=320      c/c_max (1) @ t=404.35
6.184458886875241E-4      0.004520502160748852     0.005487662244916743     0.006840629695354856     0.009113928361624942     0.014448113709692323     0.5040743700628427
6.402848709069204E-4      0.004544279682830572     0.005508520256614277     0.0068640972949947695    0.009144618603044672     0.014499541147227896     0.50433997339298
6.625381624320483E-4      0.004568492668153684     0.005530143154753472     0.006888467087841078     0.00917650361418047      0.014552983103818997     0.5046155946324783
6.852136231621974E-4      0.004593148826882973     0.005552541265314081     0.006913755132863955     0.009209606142599091     0.014608479200239747     0.5049013897857496
7.083192621075152E-4      0.004618255996911515     0.0055757246317824465    0.006939977364607895     0.009243948877651837     0.014666069058081231     0.505197511302249
7.318632402178076E-4      0.004643822145707139     0.0055997030108147225    0.0069671495819579364    0.009279554437454006     0.01472579228084712      0.505504107815269
7.558538732649938E-4      0.004669855372178254     0.005624485869774981     0.006995287437568192     0.009316445356377904     0.01478768843574172      0.5058213238824247
7.802996347802566E-4      0.004696363908559466     0.005650082386251274     0.00702440642803843      0.009354644073137216     0.014851797036254829     0.5061492997287754
8.052091590469014E-4      0.004723356122316383     0.00567650144964126      0.007054521884925045     0.00939417291954179      0.014918157525649088     0.5064881709935626
8.30591244150007E-4       0.00475084051807041      0.005703751664885977     0.007085648966673124     0.009435054110002795     0.014986809261456522     0.5068380684815822
8.564548550839145E-4      0.004778825739543177     0.005731841358415345     0.007117802651555619     0.009477309731868723     0.015057791501091383     0.5071991179202352
8.82809126918689E-4       0.004807320571520756     0.005760778586352739     0.007150997731704753     0.009520961736672738     0.015131143388686166     0.5075714397233284
9.096633680266289E-4      0.004836333941837723     0.005790571145007882     0.00718524880831864      0.009566031932371374     0.015206903943257018     0.5079551487627205
9.370270633700102E-4      0.004865874923381234     0.005821226583668154     0.007220570288123721     0.009612541976653706     0.015285112048303304     0.5083503541489216
9.649098778511818E-4      0.0048959527361150685    0.005852752219677861     0.007256976381169939     0.009660513371398465     0.015365806442944094     0.5087571590217678
9.933216597262328E-4      0.00492657674912366      0.005885155155773699     0.007294481100031497     0.009709967458354623     0.01544902571469157      0.5091756603522941
0.0010222724440834042     0.004957756482676576     0.00591844229962251      0.007333098260480708     0.009760925416118072     0.015534808293957833     0.5096059487569283
0.0010517724563875073     0.004989501610312771     0.005952620385484938     0.007372841483696619     0.009813408258473906     0.01562319245038765      0.5100481083251216
0.0010818321160915663     0.00502182196094575      0.005987695997905925     0.007413724200063048     0.00986743683416963      0.015714216291104265     0.5105022164615074
0.0011124620403169952     0.00505472752098856      0.006023675597310566     0.007455759654602986     0.009923031828180145     0.015807917760950245     0.5109683437436667
0.0011436730476035732     0.005088228436499834     0.006060565547361934     0.007498960914087632     0.009980213764520001     0.01590433464479828      0.5114465537965323
0.0011754761617305807     0.005122335015349999     0.006098372143916547     0.00754334087584897      0.010039003010652404     0.016003504572000043     0.5119369031844364
0.0012078826156104062     0.005157057729408753     0.006137101645393351     0.007588912278314363     0.010099419783537974     0.01610546502303284      0.5124394413217452
0.0012409038552560392     0.0051924072167526085    0.006176760304354021     0.007635687713270871     0.010161484157358824     0.016210253338395205     0.5129542104029718
0.0012745515438238114     0.0052283942838939985    0.006217354400076261     0.007683679639855161     0.010225216072945808     0.01631790672979285      0.5134812453531905
0.0013088375657328527     0.0052650299080314045    0.006258890271887877     0.007732900400252737     0.0102906353489281       0.01642846229364637      0.5140205737994951
0.0013437740308626775     0.005302325239320252     0.0063013743530182355    0.007783362237077418     0.010357761694615402     0.01654195702694084      0.5145722160641635
0.001379373278830424      0.005340291603165727     0.006344813204715287     0.007835077312388949     0.010426614724613347     0.016658427845426392     0.5151361851800944
0.0014156478833492168     0.0053789405025366135    0.006389213550371139     0.007888057728293152     0.010497213975162687     0.01677791160416608      0.5157124869289782
0.0014526106566692355     0.005418283620300945     0.006434582309397221     0.007942315549055662     0.010569578922182351     0.01690044512041544      0.5163011199025554
0.0014902746541030096     0.005458332821583748     0.0064809266305914884    0.007997862824646668     0.010643729000985721     0.017026065198804275     0.5169020755871974
0.001528653178636588      0.005499100156146205     0.006528253924745182     0.008054711615620925     0.010719683627628422     0.017154808658778643     0.5175153384719182
0.001567759785628165      0.005540597860787518     0.006576571896245066     0.00811287401922434      0.0107974622218345       0.017286712364246514     0.5181408861797941
0.0016076082875958668     0.005582838361768986     0.006625888573439052     0.008172362196605953     0.010877084231436995     0.017421813255357278     0.5187786896226316
0.001648212759096342      0.005625834277260398     0.00667621233754827      0.008233188401002544     0.010958569158257136     0.01756014838233099      0.5194287131785805
0.0016895875416959344     0.005669598419809813     0.006727551949927092     0.0082953650067522       0.011041936585335706     0.017701754941239694     0.5200909148922465
0.00173174724903613       0.005714143798835806     0.0067799165774936965    0.008358904538983384     0.011127206205418802     0.017846670311629054     0.5207652466967012
0.0017747067719951367     0.005759483623143424     0.006833315816177596     0.008423819703817666     0.01121439785059033      0.017994932095855586     0.5214516546566507
0.0018184812839473516     0.005805631303463464     0.006887759712256252     0.008490123418916909     0.01130353152293276      0.01814657816000139      0.5221500792318562
0.0018630862461226372     0.00585260045501592      0.006943258781480569     0.008557828844200348     0.011394627426089106     0.018301646676216154     0.5228604555597712
0.001908537413067235      0.005900404900097083     0.006999824025917667     0.00862694941255294      0.011487705997589807     0.018460176166324293     0.5235827137561925
0.0019548508382083176     0.005949058670691507     0.007057466948468966     0.008697498860344332     0.011582787941800891     0.018622205546524436     0.5243167792325981
0.002002042879524067      0.005998576011108686     0.0071161995650510035    0.008769491257577687     0.011679894263342707     0.018787774172998255     0.5250625730286952
0.0020501302053213557     0.006048971380644605     0.0071760344144559535    0.008842941037489284     0.01177904630082298      0.018956921888237187     0.5258200121585775
0.002099129800123006      0.006100259456269378     0.007236984565936944     0.008917863025423741     0.011880265760723598     0.019129689067887676     0.5265890099687696
0.0021490589706667624     0.006152455135340108     0.007299063624590497     0.008994272466815603     0.011983574751277155     0.019306116667909615     0.5273694765063226
0.0021999353520180506     0.006205573538340119     0.007362285734633321     0.00907218505411588      0.012088995816167736     0.0194862462718378       0.5281613188950255
0.0022517769137987234     0.006259630011645571     0.007426665580693707     0.009151616952512084     0.012196551967890133     0.019670120137933025     0.5289644417177143
0.002304601966533948      0.006314640130318578     0.0074922183872577165    0.009232584824302092     0.012306266720602867     0.019857781246007757     0.5297787474025811
0.0023584291681195226     0.00637061970092781      0.007558959916427718     0.009315105851795707     0.012418164122313249     0.020049273343712037     0.5306041366113341
0.0024132775304118725     0.0064275847643978775    0.0076269064641645125    0.009399197758632996     0.012532268786237285     0.02024464099206632      0.5314405086270171
0.0024691664259430686     0.0064855515988869955    0.0076960748551950075    0.009484878829425126     0.012648605921182977     0.020443929610032954     0.5322877617392748
0.002526115594763242      0.006544536722693288     0.007766482436774336     0.009572167927641251     0.012767201360813473     0.02064718551792239      0.5331457936248419
0.0025841451514127954     0.0066045568971917976    0.007838147071494975     0.009661084511683715     0.012888081591655292     0.02085445597943874      0.5340145017210546
0.0026432755920268976     0.006665629129801008     0.007911087129335569     0.009751648649113535     0.013011273779727783     0.02106578924217791      0.5348937835902124
0.002703527801574751      0.006727770676980391     0.007985321479139223     0.009843881029007916     0.013136805795681652     0.02128123457640302      0.535783537272675
0.002764923061236195      0.006790999047259763     0.008060869479704918     0.00993780297245152      0.013264706238347638     0.02150084231193434      0.5366836616266429
0.0028274830559182557     0.006855332004300517     0.008137750970667134     0.010033436441183268     0.01339500445661086      0.02172466387300544      0.537594056652678
0.00289122988191429       0.006920787569989931     0.008215986263327557     0.0101308040444395       0.013527730569541515     0.02195275181095319      0.538514623801115
0.0029561860547084357     0.006987384027568821     0.00829559613158981      0.01022992904405309      0.013662915484728652     0.022185159834626256     0.5394452662606524
0.0030223745169281136     0.007055139924793686     0.008376601803133434     0.010330835357885263     0.013800590914780565     0.02242194283841537      0.5403858892265541
0.003089818646447403      0.007124074077133585     0.008459024950947748     0.010433547561683068     0.013940789391972191     0.022663156927827804     0.5413364001470529
0.003158542264644146      0.007194205571003496     0.008542887685329442     0.010538090889469803     0.01408354428103735      0.022908859442548845     0.5422967089467243
0.0032285696448136974     0.0072655537670337       0.00862821254643123      0.010644491232588147     0.014228889790120563     0.023159108976953797     0.5432667282257799
0.0032999255207422887     0.007338138303377076     0.00871502249743202      0.01075277513752641      0.014376860979920377     0.023413965398055018     0.5442463734344356
0.0033726350954430555     0.007411979099054451     0.008803340918382755     0.01086296980266663      0.014527493771072323     0.02367348986089018      0.5452355630217051
0.0034467240500577574     0.007487096357339914     0.008893191600766442     0.010975103074099293     0.014680824949835225     0.02393774482137837      0.5462342185581884
0.003522218552927433      0.007563510569185615     0.008984598742796642     0.011089203440653414     0.014836892172159626     0.024206794046692164     0.5472422648326354
0.003599145268835073      0.007641242516688223     0.009077586945464918     0.011205300028292118     0.014995733966230156     0.024480702623213325     0.5482596299222776
0.0036775313684236813     0.007720313276597391     0.009172181209336211     0.011323422594023204     0.01515738973358646      0.024759536962159365     0.5492862452371415
0.0037574045377929835     0.007800744223867812     0.009268406932080604     0.011443601519471281     0.015321899748937601     0.025043364802986225     0.5503220455387601
0.003838792988278208      0.007882557035254924     0.00936628990672096      0.011565867804253269     0.015489305158794315     0.02533225521468945      0.551366968933903
0.003921725466414371      0.007965773692957019     0.00946585632056891      0.011690253059292275     0.015659647979050704     0.025626278595141088     0.5524209568441447
0.004006231264089606      0.008050416488302703     0.009567132754815817     0.0118167895001965       0.01583297109165267      0.02592550666861373      0.5534839539522639
0.004092340228891101      0.008136508025487009     0.009670146184741126     0.011945509940820363     0.01600931824049406      0.02623001248165464      0.5545559081266425
0.004180082774647326      0.008224071225355595     0.009774923980497894     0.012076447787113913     0.016188734026683495     0.02653987039748283      0.5556367703249822
0.004269489892170224      0.008313129329239874     0.009881493908433302     0.012209637031355136     0.016371263903324704     0.026855156089089536     0.5567264944787943
0.004360593160201255      0.008403705902842699     0.009989884132902084     0.012345112246847612     0.016556954169951812     0.027175946531228817     0.5578250373602334
0.004453424756565013      0.00849582484017695      0.010100123218530628     0.012482908583153063     0.01674585196675703      0.027502319991487483     0.5589323584329431
0.004548017469534537      0.008589510367558438     0.01021224013289151      0.012623061761916387     0.016938005268743842     0.027834356020626096     0.560048419688659
0.004644404709412129      0.008684787047653448     0.010326264249549418     0.012765608073327757     0.017133462879931737     0.028172135442380685     0.5611731854713664
0.004742620520329984      0.008781679783583431     0.010442225351442633     0.012910584373255247     0.017332274427731366     0.028515740342913546     0.5623066222908465
0.004842699592274587      0.008880213823087346     0.010560153634566223     0.013058028081069371     0.017534490357599485     0.028865254060094856     0.5634486986274521
0.004944677273339301      0.008980414762744356     0.010680079711926848     0.013207977178171333     0.01774016192807427      0.0292207611727922       0.5645993847299479
0.005048589582209357      0.009082308552256597     0.010802034617741622     0.01336047020722674      0.01794934120628028      0.029582347490335344     0.5657586524082204
0.005154473220883726      0.009185921498794776     0.010926049811856905     0.01351554627209846      0.018162081063982267     0.02995010004231479      0.5669264748226099
0.0052623655876383145     0.009291280271408417     0.011052157184365849     0.013673245038464952     0.018378435174255463     0.030324107068861038     0.5681028262715566
0.005372304790235109      0.009398411905501107     0.011180389060406486     0.013833606735104191     0.018598458008829054     0.030704458011540276     0.5692876819791647
0.005484329659381879      0.009507343807373116     0.011310778205124857     0.01399667215581864      0.018822204836148625     0.03109124350498823      0.5704810178841955
0.005598479762447276      0.009618103758833187     0.011443357828790362     0.014162482661972675     0.019049731720192642     0.031484555369391806     0.5716828104318898
0.005714795417436066      0.009730719921880553     0.011578161592052582     0.014331080185611193     0.019281095520067796     0.031884486603913055     0.5728930363699012
0.005833317707229548      0.009845220843460005     0.011715223611331201     0.014502507233126478     0.01951635389039901      0.03229113138113717      0.5741116725494969
0.00595408849409604       0.009961635460289935     0.011854578464332202     0.014676806889439517     0.019755565282520437     0.03270458504261131      0.5753386957330469
0.006077150434476774      0.010079993103767233     0.011996261195685474     0.01485402282266214      0.019998788946466887     0.033124944095528866     0.5765740824086929
0.006202546994052162      0.010200323504949298     0.0121403073226999       0.015034199289206704     0.020246084933757135     0.033552306210599105     0.5778178086129476
0.006330322463093984      0.010322656799615514     0.01228675284123377      0.015217381139311707     0.020497514100955683     0.033986770221131245     0.5790698497618407
0.006460521972108746      0.010447023533410503     0.012435634231678792     0.01540361382295313      0.020753138113993416     0.034428436123349324     0.5803301804910995
0.00659319150777789       0.010573454667069894     0.0125869884650573       0.015592943396113789     0.02101301945322488      0.03487740507794442      0.5815987745057228
0.006728377929200352      0.010701981581732451     0.012740853009232656     0.01578541652738487      0.02127722141919569      0.035333779412860394     0.5828756044391855
0.006866128984443262      0.010832636084338388     0.012897265835233507     0.015981080504876646     0.02154580813909226      0.03579766262730142      0.5841606417224035
0.007006493327406631      0.010965450413117129     0.013056265423693184     0.016179983243417934     0.021818844573844098     0.03626915939694182      0.5854538564624818
0.007149520535008036      0.011100457243167177     0.013217890771405649     0.016382173292026344     0.022096396525849264     0.03674837558031291      0.5867552173311807
0.007295261124693224      0.011237689692127649     0.013382181398000032     0.016587699841633812     0.022378530647292737     0.03723541822633589      0.5880646914629434
0.007443766572278972      0.011377181325946808     0.013549177352735631     0.016796612733054647     0.022665314449028837     0.037730395582966494     0.5893822443622732
0.0075950893301344235     0.011518966164747495     0.013718919221420035     0.01700896246518519      0.022956816309999885     0.038233417106914226     0.5907078398201712
0.007749282845707362      0.011663078688792494     0.013891448133452462     0.017224800203426538     0.02325310548716507      0.03874459347439686      0.5920414398393092
0.007906401580401956      0.011809553844551509     0.014066805768995412     0.017444177788323596     0.023554252125915182     0.03926403659289044      0.5933830045675726
0.008066501028814552      0.011958427050872503     0.014245034366276853     0.017667147744415534     0.02386032727095115      0.039791859613834496     0.5947324922395724
0.008229637738334539      0.012109734205260396     0.014426176729026201     0.017893763289294356     0.024171402877607048     0.04032817694625447      0.5960898591257193
0.008395869329116918      0.012263511690263289     0.014610276234046836     0.018124078342869096     0.024487551823599855     0.04087310427126214      0.597455059488436
0.008565254514433877      0.01241979637997038      0.0147973768389281       0.018358147536835047     0.024808847921191455     0.04142675855739995      0.5988280455450833
0.008737853121412379      0.012578625646623244     0.014987523089899792     0.018596026224348004     0.025135365929750218     0.04198925807679518      0.6002087674371855
0.00891372611216523       0.01274003736734376      0.015180760129832533     0.01883777048990431      0.025467181568701914     0.042560722422094494     0.6015971732055477
0.009092935605322993      0.012904069930980047     0.015377133706386709     0.01908343715942855      0.025804371530861906     0.043141272524151196     0.6029932087708764
0.009275544897974377      0.013070762245072495     0.015576690180313565     0.01933308381057104      0.026147013496142773     0.043731030670442074     0.604396817919536
0.009461618488022898      0.013240153742944507     0.015779476533911475     0.019586768783217672     0.026495186145632673     0.044330120524193155     0.6058079422940963
0.0096512220969676        0.01341228439091848      0.015985540379640627     0.01984455119021569      0.02684896917604225      0.044938667144197884     0.6072265213883512
0.009844422693116056      0.013587194695660824     0.016194929968899867     0.02010649092831852      0.0272084433145188       0.04555679700531462      0.6086524925465205
0.010041288515237641      0.013764925711657529     0.016407694200968537     0.020372648689353456     0.027573690333827696     0.04618463801963293      0.6100857909663641
0.010241889096665605      0.0139455190488247       0.016623882632117074     0.02064308597161638      0.0279447930679024       0.046822319558302766     0.6115263497059789
0.010446295289856316      0.014129016880255195     0.016843545484889606     0.020917865091497588     0.028321835427765025     0.047469972474022334     0.6129740996940626
0.010654579291414537      0.014315461950104278     0.01706673365756254      0.021197049195343327     0.02870490241782029      0.048127729124184546     0.6144289697434641
0.01086681466759332       0.014504897581618225     0.017293498733781998     0.021480702271556976     0.029094080152525955     0.04879572339468342      0.6158908865678553
0.011083076380277765      0.01469736768530771      0.01752389299238433      0.021768889162945216     0.029489455873443628     0.049474090724385175     0.6173597748013893
0.011303440813461654      0.014892916767269209     0.017757969417402982     0.022061675579313583     0.029891117966673462     0.05016296813027044      0.6188355570212254
0.011527985800226445      0.01509158993765712      0.017995781708265865     0.022359128110316196     0.030299155980677072     0.05086249423325584      0.6203181537728211
0.011756790650231993      0.015293432919310285     0.018237384290186485     0.022661314238564916     0.030713660644491665     0.05157280928470487      0.6218074835979043
0.011989936177728904      0.015498492056535047     0.018482832324753017     0.02296830235300286      0.031134723886339855     0.052294055193639374     0.6233034630650593
0.012227504730102211      0.015706814324048045     0.01873218172071917      0.02328016176254754      0.03156243885263745      0.05302637555466385      0.6248060068028648
0.012469580216956665      0.0159184473360835       0.018985489145000707     0.023596962710009054     0.031996899927402574     0.05376991567661579      0.6263150275355345
0.012716248139753668      0.016133439355664934     0.019242812033881666     0.02391877638628846      0.03243820275206754      0.054524822611954946     0.627830436121022
0.012967595622010634      0.01635183930404834      0.01950420860443451      0.024245674944862985     0.03288644424569569      0.055291245186905986     0.6293521415915501
0.013223711440073031      0.016573696770336592     0.019769737866158075     0.024577731516562566     0.03334172262560282      0.05606933403236759      0.6308800511965396
0.013484686054470478      0.016799062021271835     0.020039459632838062     0.024915020224644854     0.03380413742838388      0.056859241615602435     0.6324140704479039
0.0137506116418674        0.017027986011205636     0.020313434534633388     0.025257616200174214     0.03427378953134332      0.05766112227271984      0.6339541031676889
0.014021582127620119      0.017260520392254026     0.020591724030393974     0.025605595597711927     0.03475078117432749      0.058475132241965405     0.6355000515380301
0.014297693218951352      0.017496717524638116     0.02087439042021372      0.02595903561132374      0.03523521598195623      0.05930142969782821      0.6370518161534033
0.014579042438754188      0.017736630487215414     0.021161496858223047     0.026318014490912284     0.03572719898625052      0.060140174785977725     0.6386092960751404
0.014865729160037349      0.017980313088205004     0.021453107365626358     0.02668261155888195      0.03622683664965211      0.06099152965904121      0.6401723888881858
0.015157854641023871      0.01822781987610976      0.021749286843988424     0.027052907227143902     0.036734236888430936     0.06185565851323115      0.6417409907600606
0.015455522060915708      0.018479206150842205     0.022050101088774858     0.027428983014469596     0.037249509096476195     0.06273272762583276      0.643314996502001
0.01575883655633677       0.01873452797505274      0.022355616803151523     0.027810921564201962     0.03777276416946721      0.06362290539356048      0.6448942996322354
0.01606790525846737       0.018993842185669622     0.022665901612047876     0.028198806662333414     0.03830411452942102      0.06452636237179274      0.646478792441361
0.01638283733088312       0.019257206405651213     0.02298102407648945      0.02859272325596108      0.038843674149614815     0.06544327131469409      0.6480683660597735
0.016703744008111702      0.019524679055955528     0.023301053708204712     0.02899275747212966      0.03939155857988388      0.06637380721623465      0.6496629105271036
0.017030738634921067      0.01979631936773329      0.023626060984511293     0.029398996637073252     0.0399478849722974       0.06731814735211725      0.6512623148636079
0.017363936706353007      0.020072187394744458     0.023956117363487645     0.02981152929586867      0.04051277210721878      0.06827647132262436      0.6528664671434571
0.017703455908516193      0.02035234402600706      0.024291295299435533     0.0302304452325123       0.04108634041976044      0.06924896109639901      0.6544752545698589
0.0180494161601531        0.020636850998680612     0.024631668258638828     0.03065583549043413      0.0416687120266486       0.07023580105517496      0.6560885635519547
0.0184019396549955        0.02092577091118766      0.024977310735425026     0.031087792393462547     0.042260010753518214     0.07123717803947598      0.6577062797834137
0.018761150904923512      0.021219167236582587     0.025328298268535082     0.03152640956725378      0.04286036216266556      0.07225328139530586      0.6593282883226554
0.019127176783943392      0.021517104336166878     0.025684707457807807     0.03197178196119989      0.04346989358129164      0.07328430302185569      0.6609544736746173
0.01950014657299961       0.021819647473357857     0.02604661598118597      0.032424005870828866     0.044088734130276676     0.07433043742025826      0.6625847198739878
0.01988019200563711       0.022126862827819078     0.026414102612049798     0.03288317896070894      0.04471701475353384      0.07539188174342575      0.6642189105698129
0.020267447314529882      0.02243881750985303      0.02678724723688534      0.03334940028786856      0.04535486824799606      0.07646883584701063      0.6658569291113869
0.020662049278892043      0.022755579575063606     0.02716613087329418      0.0338227703257395       0.046002429294296425     0.07756150234153471      0.667498658635333
0.0210641372727886        0.023077218039292517     0.027550835688352603     0.03430339098862938      0.046659834488208325     0.07867008664574027      0.6691439821537652
0.021473853314362502      0.023403802893838963     0.027941445017327093     0.03479136565672263      0.0473272223729146       0.07979479704121875      0.6707927826434388
0.02189134211599576       0.02373540512096058      0.028338043382755244     0.03528679920160591      0.04800473347217809      0.08093584472838318      0.6724449431357715
0.02231675113542203       0.02407209670967155      0.028740716513899523     0.035789798012304905     0.048692510324485204     0.08209344388385306      0.674100346807629
0.022750230627808996      0.024413950671834047     0.029149551366583537     0.03630047002181269      0.04939069751823252      0.08326781171933023      0.6757588770727586
0.023191933698828673      0.024761041058556702     0.029564636143420392     0.03681892473407948      0.05009944172802114      0.08445916854204888      0.677420417673753
0.023642016358734662      0.025113442976902326     0.029986060314444025     0.037345273251424546     0.05081889175211647      0.08566773781689062      0.6790848527744227
0.02410063757746515       0.02547123260691085      0.030413914638154852     0.0378796283023199       0.051549198551120085     0.08689374623026272      0.680752067052452
0.024567959340791402      0.025834487218948515     0.03084829118299309      0.038422104269486716     0.05229051528788917      0.08813742375584445      0.6824219457922164
0.02504414670753141       0.026203285191385758     0.031289283349254744     0.03897281721823607      0.053042997368723074     0.08939900372231575      0.6840943749776266
0.025529367867848915      0.026577706028611932     0.03173698589146769      0.03953188492498123      0.05380680248582273      0.09067872288318879      0.6857692413848743
0.026023794202658435      0.026957830379394213     0.03219149494124789      0.04009942690584694      0.05458209066101033      0.09197682148887522      0.687446432674944
0.0265276003441573        0.027343740055590683     0.03265290803066065      0.04067556444530651      0.05536902429068313      0.09329354336113045      0.6891258374857575
0.027040964237506085      0.02773551805122057      0.033121324116115576     0.04126042062478861      0.056167768191959046     0.09462913597002971      0.6908073455238188
0.027564067203679096      0.028133248561903232     0.033596843602830564     0.04185412035121787      0.056978489649961286     0.09598385051364373      0.6924908476552208
0.028097094003507184      0.0285370170046722       0.034079568369907026     0.04245679038548435      0.05780135846617919      0.09735794200060022      0.694176235995879
