% Model:              RWGS_demo_CeO2_H2_1.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 28 2022, 10:52
% Dimension:          1
% Nodes:              1386
% Expressions:        8
% Description:        Dependent variable u2
% X                       u2 (1) @ t=0             u2 (1) @ t=80            u2 (1) @ t=160           u2 (1) @ t=240           u2 (1) @ t=320           u2 (1) @ t=400           u2 (1) @ t=480           u2 (1) @ t=520.97
0.1846393869395665        9.999999999999999E-5     0.008317861394383709     0.0214686291368167       0.02625400663097515      0.029601396573294234     0.03225093349948846      0.03447214118058451      0.0354899111116851
0.18563894514261067       9.999999999999999E-5     0.008088477349481378     0.021407007659288643     0.02619499741879571      0.02954092227828823      0.03218848620355834      0.03440770742051308      0.03542449367747762
0.18663850334565485       9.999999999999999E-5     0.007854086656217047     0.02134560923558197      0.026136315209191657     0.029480810133703628     0.03212642490416238      0.03434367883148662      0.035359490096831314
0.18763806154869903       9.999999999999999E-5     0.0076146086763087505    0.021284428875699726     0.026077955821904593     0.02942105574170443      0.03206474496948516      0.03428005057247739      0.0352948954309067
0.1886376197517432        9.999999999999999E-5     0.0073699797553057975    0.021223461624094733     0.02601991514480257      0.029361654778924        0.03200344184661212      0.034216817885038726     0.03523070482513502
0.18963717795478738       9.999999999999999E-5     0.007120156908697682     0.02116270255754263      0.02596218913231889      0.02930260299480452      0.03194251105977487      0.03415397609147237      0.03516691350734693
0.19063673615783155       9.999999999999999E-5     0.006865122149103727     0.02110214678302964      0.025904773803931948     0.0292438962099813       0.031881948208645206     0.034091520593044336     0.03510351678595282
0.19163629436087573       9.999999999999999E-5     0.006604887342565638     0.021041789435654795     0.025847665242685273     0.029185530314711397     0.031821748966676014     0.03402944686824852      0.03504051004817166
0.1926358525639199        9.999999999999999E-5     0.006339499884164909     0.02098162567654353      0.02579085959374733      0.029127501267343793     0.03176190907948573      0.03396775047111845      0.03497788875830858
0.19363541076696408       9.999999999999999E-5     0.006069049226234583     0.02092165069076963      0.025734353063008378     0.029069805092831746     0.03170242436328657      0.03390642702958352      0.03491564845607811
0.19463496897000826       9.999999999999999E-5     0.005793674165148449     0.02086185968528524      0.02567814191571436      0.029012437881284138     0.03164329070335564      0.033845472243869766     0.03485378475497261
0.19563452717305244       9.999999999999999E-5     0.005513571391811906     0.020802247886856626     0.02562222247513598      0.02895539578655485      0.03158450405254542      0.03378488188494247      0.03479229334067342
0.1966340853760966        9.999999999999999E-5     0.005229004972808587     0.02074281054000287      0.025566591121272353     0.028898675024870403     0.03152606042983362      0.03372465179299032      0.034731169969504434
0.1976336435791408        9.999999999999999E-5     0.004940317101480877     0.020683542904936104     0.025511244289587585     0.028842271873492822     0.03146795591891327      0.03366477787594991      0.034670410466926246
0.19863320178218496       9.999999999999999E-5     0.004647940404079785     0.02062444025550171      0.02545617846977927      0.028786182669417626     0.03141018666681676      0.03360525610806724      0.03461001072607013
0.19963275998522914       9.999999999999999E-5     0.004352411218605582     0.02056549787711571      0.025401390204578836     0.028730403808106555     0.0313527488825775       0.03354608252849903      0.03454996670630979
0.20063231818827332       9.999999999999999E-5     0.004054384917459005     0.020506711064697154     0.025346876088580925     0.0286749317422514       0.03129563883592691      0.0334872532399481       0.034490274431869195
0.2016318763913175        9.999999999999999E-5     0.003754652223018682     0.020448075120595377     0.025292632767102856     0.028619762980571208     0.031238852856022986     0.03342876440733546      0.03443092999046869
0.20263143459436167       9.999999999999999E-5     0.003454157203357999     0.02038958535250788      0.025238656935072212     0.028564894086639436     0.031182387330212172     0.03337061225650584      0.03437192953200377
0.20363099279740585       9.999999999999999E-5     0.0031540167157706332    0.020331237071387585     0.02518494533594091      0.028510321677741528     0.031126238702824723     0.033312793072966605     0.03431326926725792
0.20463055100045002       9.999999999999999E-5     0.0028555401255727815    0.02027302558933783      0.025131494760627312     0.028456042423760805     0.031070403473998295     0.03325530320065788      0.034254945466649325
0.2056301092034942        9.999999999999999E-5     0.0025602505667937474    0.020214946217492983     0.025078302046482946     0.028402053046093206     0.031014878198532506     0.033198139040754734     0.034196954459008166
0.20662966740653838       9.999999999999999E-5     0.0022699041699033454    0.02015699426388093      0.02502536407628392      0.028348350316588743     0.03095965948477131      0.03314129705049939      0.03413929263038458
0.20762922560958255       9.999999999999999E-5     0.0019865091267379656    0.020099165031268622     0.024972677777247577     0.02829493105651997      0.030904743993515095     0.0330847737420627       0.03408195642288786
0.20862878381262673       9.999999999999999E-5     0.0017123390709359487    0.02004145381498481      0.02492024012007163      0.02824179213557521      0.030850128436958862     0.03302856568143284      0.03402494233355269
0.2096283420156709        9.999999999999999E-5     0.0014499408354550383    0.019983855900719435     0.02486804811799658      0.028188930470877643     0.030795809577656076     0.03297266948733394      0.03396824691323511
0.21062790021871508       9.999999999999999E-5     0.001202129575568007     0.019926366562298462     0.024816098825889154     0.02813634302602801      0.03074178422750961      0.03291708183016868      0.03391186676553511
0.21162745842175926       9.999999999999999E-5     9.719657566022383E-4     0.0198689810594299       0.02476438933934824      0.028084026810170873     0.030688049246786246     0.03286179943098955      0.033855798545745136
0.21262701662480343       9.999999999999999E-5     7.627042978532774E-4     0.01981169463541923      0.024712916793831044     0.028031978877084147     0.030634601543156136     0.032806819060492695     0.033800038959826334
0.2136265748278476        9.999999999999999E-5     5.776984822468605E-4     0.0197545025148523       0.024661678363798532     0.027980196324289643     0.030581438070755147     0.03275213753803903      0.03374458476340633
0.21462613303089179       9.999999999999999E-5     4.2023954109181506E-4    0.019697399901242894     0.024610671261881788     0.027928676292185962     0.030528555829270297     0.032697751730696535     0.03368943276080491
0.21562569123393596       9.999999999999999E-5     2.932863898723332E-4     0.019640381974642247     0.02455989273806579      0.0278774159632023       0.030475951863046802     0.03264365855230734      0.03363457980408108
0.21662524943698014       9.999999999999999E-5     1.9902469950274437E-4    0.019583443889207897     0.024509340078892293     0.02782641256097186      0.030423623260217005     0.03258985496257634      0.03358002279210369
0.21762480764002431       9.999999999999999E-5     1.3809026352665268E-4    0.01952658077072937      0.024459010606680116     0.02777566334952564      0.030371567151850208     0.032536337966182105     0.03352575866964398
0.2186243658430685        9.999999999999999E-5     1.0804910015391021E-4    0.019469787714107876     0.024408901678762918     0.027725165632504725     0.030319780711122145     0.032483104611908724     0.03347178442648986
0.21962392404611267       9.999999999999999E-5     1.0028204654073188E-4    0.019413059780786397     0.02435901068674302      0.027674916752391546     0.030268261152504725     0.03243015199179848      0.03341809709658156
0.22062348224915684       9.999999999999999E-5     9.999198427026445E-5     0.019356391996128985     0.02430933505576209      0.027624914089759135     0.030217005730974286     0.03237747724032443      0.03336469375716713
0.22162304045220102       9.999999999999999E-5     9.999967277496126E-5     0.019299779346743595     0.024259872243787256     0.0275751550625377       0.030166011741239566     0.032325077533581756     0.03331157152797777
0.2226225986552452        9.999999999999999E-5     9.999996484754626E-5     0.01924321677774781      0.024210619740912258     0.027525637125298777     0.030115276516986523     0.03227295008849879      0.033258727570422954
0.22362215685828937       9.999999999999999E-5     9.99999962649074E-5      0.019186699189972928     0.02416157506867385      0.027476357768555185     0.030064797430141083     0.0322210921620666       0.03320615908680431
0.22462171506133355       9.999999999999999E-5     9.999999960262098E-5     0.019130221437102524     0.02411273577938145      0.027427314518077853     0.030014571890149166     0.03216950105058587      0.03315386331954673
0.22562127326437773       9.999999999999999E-5     9.99999999575421E-5      0.019073778322743117     0.024064099455462132     0.027378504934227894     0.029964597343273426     0.03211817408893106      0.033101837550448564
0.2266208314674219        9.999999999999999E-5     9.999999999538044E-5     0.01901736459742278      0.024015663708818073     0.027329926611303856     0.029914871271905896     0.032067108649832615     0.03305007909994778
0.22762038967046608       9.999999999999999E-5     9.99999999993769E-5      0.018960974955513802     0.023967426180197406     0.027281577176904492     0.029865391193895995     0.03201630214317367      0.03299858532640619
0.22861994787351025       9.999999999999999E-5     9.999999999981747E-5     0.0189046040320757       0.023919384538577795     0.027233454291304686     0.029816154661895043     0.0319657520153039       0.03294735362540856
0.22961950607655443       9.999999999999999E-5     9.999999999985194E-5     0.01884824639961416      0.02387153648056184      0.027185555646847104     0.029767159262714102     0.031915455748370014     0.03289638142907896
0.2306190642795986        9.999999999999999E-5     9.999999999985742E-5     0.018791896564752338     0.023823879729785204     0.02713787896734557      0.02971840261669719      0.03186541085965913      0.03284566620541193
0.23161862248264278       9.999999999999999E-5     9.999999999985777E-5     0.018735548964808706     0.0237764120363359       0.02709042200750334      0.029669882377108527     0.031815614900958654     0.03279520545761844
0.23261818068568696       9.999999999999999E-5     9.999999999985777E-5     0.018679197964279932     0.023729131176184116     0.027043182552343784     0.029621596229533975     0.03176606545792917      0.032744996723486866
0.23361773888873114       9.999999999999999E-5     9.99999999998578E-5      0.01862283785121952      0.02368203495062436      0.026996158416653128     0.02957354189129408      0.0317167601494925       0.03269503757475839
0.2346172970917753        9.999999999999999E-5     9.99999999998578E-5      0.01856646283351076      0.023635121185727102     0.02694934744443616      0.029525717110871888     0.03166769662723334      0.032645325616515425
0.2356168552948195        9.999999999999999E-5     9.99999999998578E-5      0.01851006703502823      0.023588387731800664     0.02690274750838338      0.029478119667353128     0.031618872574812384     0.03259585848658492
0.23661641349786366       9.999999999999999E-5     9.99999999998578E-5      0.01845364449168133      0.023541832462863108     0.026856356509350306     0.029430747369877674     0.03157028570739467      0.03254663385495316
0.23761597170090784       9.999999999999999E-5     9.99999999998578E-5      0.01839718914733522      0.02349545327612468      0.02681017237584727      0.029383598057104526     0.03152193377108872      0.032497649423194885
0.23861552990395202       9.999999999999999E-5     9.99999999998578E-5      0.01834069484960238      0.02344924809147792      0.026764193063540997     0.029336669596687008     0.03147381454239931      0.03244890292391428
0.2396150881069962        9.999999999999999E-5     9.99999999998578E-5      0.018284155345500132     0.02340321485099802      0.026718416554766793     0.029289959884760006     0.03142592582769105      0.03240039212019746
0.24061464631004037       9.999999999999999E-5     9.99999999998578E-5      0.01822756427696646      0.0233573515184511       0.026672840858050488     0.029243466845439096     0.03137826546266338      0.03235211480507807
0.24161420451308455       9.999999999999999E-5     9.99999999998578E-5      0.018170915176227917     0.023311656078812075     0.02662746400764126      0.02919718843032874      0.03133083131183888      0.03230406880101315
0.24261376271612872       9.999999999999999E-5     9.99999999998578E-5      0.018114201461012384     0.02326612653778918      0.026582284063054414     0.02915112261804231      0.0312836212680598       0.032256251959371526
0.2436133209191729        9.999999999999999E-5     9.99999999998578E-5      0.01805741642960085      0.02322076092135772      0.026537299108623222     0.029105267413732525     0.0312366332519976       0.032208662159932414
0.24461287912221708       9.999999999999999E-5     9.99999999998578E-5      0.01800055325570797      0.023175557275300858     0.026492507253060835     0.029059620848630563     0.031189865211671657     0.03216129731039405
0.24561243732526125       9.999999999999999E-5     9.99999999998578E-5      0.017943604983185858     0.023130513664758278     0.026447906629030647     0.029014180979595967     0.031143315121978515     0.032114155345894395
0.24661199552830543       9.999999999999999E-5     9.99999999998578E-5      0.017886564520542096     0.023085628173781268     0.026403495392726517     0.028968945888676427     0.031096980984231398     0.03206723422854098
0.2476115537313496        9.999999999999999E-5     9.99999999998578E-5      0.01782942463526274      0.023040898904895482     0.02635927172346069      0.02892391368267551      0.031050860825709327     0.03202053194694955
0.24861111193439378       9.999999999999999E-5     9.99999999998578E-5      0.0177721779479318       0.022996323978669957     0.026315233823260863     0.02887908249273037      0.031004952699215084     0.031974046515795135
0.24961067013743796       9.999999999999999E-5     9.99999999998578E-5      0.017714816926137675     0.02295190153329319      0.026271379916475525     0.02883445047389812      0.030959254682642948     0.03192777597536982
0.25061022834048213       9.999999999999999E-5     9.99999999998578E-5      0.017657333878156392     0.022907629724154905     0.026227708249387        0.028790015804750664     0.030913764878555468     0.031881718391151385
0.2516097865435263        9.999999999999999E-5     9.99999999998578E-5      0.017599720946401456     0.022863506723433635     0.026184217089832738     0.02874577668697799      0.030868481413769005     0.03183587185337988
0.25260934474657043       9.999999999999999E-5     9.99999999998578E-5      0.01754197010062926      0.022819530719691047     0.02614090472683392      0.028701731344999266     0.030823402438947326     0.031790234476643586
0.2536089029496146        9.999999999999999E-5     9.99999999998578E-5      0.01748407313088878      0.02277569991747129      0.02609776947023188      0.028657878025582742     0.03077852612820408      0.031744804399473484
0.2546084611526587        9.999999999999999E-5     9.99999999998578E-5      0.017426021640203813     0.02273201253690597      0.026054809650331523     0.0286142149974727       0.030733850678713235     0.031699579783945275
0.2556080193557029        9.999999999999999E-5     9.99999999998578E-5      0.01736780703697473      0.02268846681332392      0.026012023617552234     0.028570740551024022     0.03068937431032733      0.031654558815290335
0.256607577558747         9.999999999999999E-5     9.99999999998578E-5      0.017309420527086908     0.022645060996866407     0.02596940974208537      0.02852745299784458      0.030645095265203804     0.03160973970151426
0.2576071357617912        9.999999999999999E-5     9.99999999998578E-5      0.017250853105712616     0.022601793352107206     0.025926966413558475     0.028484350670444435     0.03060101180743859      0.031565120673023084
0.2586066939648353        9.999999999999999E-5     9.99999999998578E-5      0.017192095548790746     0.022558662157676962     0.025884692040706626     0.028441431921892447     0.030557122222707064     0.03152069998225716
0.25960625216787947       9.999999999999999E-5     9.99999999998578E-5      0.01713313840417086      0.022515665705892366     0.02584258505104968      0.02839869512547965      0.03051342481791241      0.031476475903332246
0.2606058103709236        9.999999999999999E-5     9.99999999998578E-5      0.01707397198240495      0.022472802302389266     0.02580064389057598      0.028356138674388937     0.0304699179208412       0.03143244673168777
0.26160536857396777       9.999999999999999E-5     9.99999999998578E-5      0.01701458634716938      0.02243007026575989      0.025758867023432584     0.02831376098137184      0.03042659987982507      0.031388610783742624
0.2626049267770119        9.999999999999999E-5     9.99999999998578E-5      0.016954971305301852     0.022387467927194208     0.025717252931620457     0.028271560478431754     0.030383469063409912     0.031344966396556616
0.26360448498005606       9.999999999999999E-5     9.99999999998578E-5      0.0168951163964339       0.0223449936301251       0.02567580011469682      0.028229535616512806     0.030340523860031415     0.03130151192750008
0.2646040431831002        9.999999999999999E-5     9.99999999998578E-5      0.01683501088219838      0.022302645729876475     0.025634507089482426     0.028187684865195253     0.03029776267769671      0.0312582457539291
0.26560360138614436       9.999999999999999E-5     9.99999999998578E-5      0.016774643734996555     0.0222604225933153       0.025593372389774372     0.028146006712397094     0.0302551839436723       0.03121516627286653
0.2666031595891885        9.999999999999999E-5     9.99999999998578E-5      0.016714003626297765     0.022218322598506594     0.025552394566064552     0.028104499664080893     0.030212786104178484     0.03117227190069101
0.26760271779223266       9.999999999999999E-5     9.99999999998578E-5      0.01665307891445421      0.02217634413437177      0.025511572185263447     0.02806316224396674      0.030170567624089532     0.031129561072830794
0.2686022759952768        9.999999999999999E-5     9.99999999998578E-5      0.01659185763200629      0.022134485600349384     0.025470903830429038     0.028021992993250568     0.03012852698663937      0.031087032243463167
0.26960183419832096       9.999999999999999E-5     9.99999999998578E-5      0.01653032747245464      0.02209274540605869      0.025430388100500974     0.02798099047032803      0.0300866626931333       0.031044683885220907
0.2706013924013651        9.999999999999999E-5     9.99999999998578E-5      0.016468475776472605     0.022051121970966342     0.0253900236100389       0.027940153250523445     0.030044973262665368     0.03100251448890364
0.27160095060440925       9.999999999999999E-5     9.99999999998578E-5      0.016406289517533847     0.02200961372405464      0.025349808988966896     0.027899479925824096     0.030003457231840877     0.030960522563194558
0.2726005088074534        9.999999999999999E-5     9.99999999998578E-5      0.01634375528692704      0.021968219103492462     0.025309742882321434     0.027858969104619886     0.029962113154503974     0.03091870663438337
0.27360006701049755       9.999999999999999E-5     9.99999999998578E-5      0.01628085927812798      0.021926936556307945     0.025269823950004607     0.027818619411447247     0.02992093960147127      0.030877065246093332
0.2745996252135417        9.999999999999999E-5     9.99999999998578E-5      0.016217587270499073     0.021885764538063568     0.025230050866541637     0.027778429486738178     0.029879935160269884     0.03083559695901493
0.27559918341658585       9.999999999999999E-5     9.99999999998578E-5      0.016153924612285035     0.021844701512532934     0.025190422320842887     0.027738397986574716     0.029839098434880182     0.03079430035064329
0.27659874161963          9.999999999999999E-5     9.99999999998578E-5      0.016089856202869193     0.021803745951377913     0.025150937015969786     0.027698523582446857     0.02979842804548425      0.0307531740150211
0.27759829982267414       9.999999999999999E-5     9.99999999998578E-5      0.01602536647425755      0.02176289633382915      0.025111593668905367     0.027658804961015748     0.029757922628218192     0.03071221656248656
0.2785978580257183        9.999999999999999E-5     9.99999999998578E-5      0.01596043937175424      0.021722151146366556     0.025072391010328987     0.02761924082388084      0.02971758083492984      0.03067142661942568
0.27959741622876244       9.999999999999999E-5     9.99999999998578E-5      0.015895058333787914     0.021681508882401244     0.02503332778439442      0.02757982988735187      0.029677401332940063     0.03063080282802959
0.2805969744318066        9.999999999999999E-5     9.99999999998578E-5      0.015829206270850223     0.021640968041958343     0.024994402748512418     0.027540570882224894     0.029637382804809667     0.030590343846055648
0.28159653263485074       9.999999999999999E-5     9.99999999998578E-5      0.0157628655435067       0.02160052713136092      0.024955614673137068     0.02750146255356204      0.02959752394810941      0.030550048346593604
0.2825960908378949        9.999999999999999E-5     9.99999999998578E-5      0.01569601793943303      0.02156018466291413      0.024916962341555313     0.027462503660475434     0.029557823475195262     0.030509915017836394
0.28359564904093904       9.999999999999999E-5     9.99999999998578E-5      0.015628644649432883     0.021519939154590106     0.024878444549680502     0.02742369297591621      0.029518280112987086     0.030469942562853975
0.2845952072439832        9.999999999999999E-5     9.99999999998578E-5      0.015560726242390667     0.02147978912971331      0.024840060105849965     0.027385029286465072     0.02947889260275184      0.030430129699372435
0.28559476544702733       9.999999999999999E-5     9.99999999998578E-5      0.015492242639109647     0.021439733116645886     0.024801807830625404     0.02734651139212915      0.029439659699890496     0.030390475159556465
0.2865943236500715        9.999999999999999E-5     9.99999999998578E-5      0.015423173084981055     0.02139976964847286      0.02476368655659642      0.027308138106140523     0.02940058017372875      0.030350977689796117
0.28759388185311563       9.999999999999999E-5     9.99999999998578E-5      0.015353496121435276     0.021359897262687333     0.024725695128188088     0.02726990825475972      0.029361652807311886     0.030311636050497415
0.2885934400561598        9.999999999999999E-5     9.99999999998578E-5      0.015283189556119021     0.02132011450087598      0.024687832401472008     0.027231820677081867     0.029322876397203036     0.0302724490158765
0.2895929982592039        9.999999999999999E-5     9.99999999998578E-5      0.015212230431737217     0.021280419908402914     0.02465009724397897      0.027193874224847127     0.029284249753284856     0.03023341537375799
0.2905925564622481        9.999999999999999E-5     9.99999999998578E-5      0.01514059499350168      0.021240812034093944     0.024612488534516676     0.02715606776225364      0.029245771698565785     0.030194533925376073
0.2915921146652922        9.999999999999999E-5     9.99999999998578E-5      0.015068258655131554     0.02120128942991959      0.024575005162989057     0.027118400165774364     0.02920744106898819      0.0301558034851801
0.29259167286833637       9.999999999999999E-5     9.99999999998578E-5      0.014995195963334311     0.02116185065067731      0.02453764603021899      0.027080870323976956     0.029169256713241408     0.030117222880643287
0.2935912310713805        9.999999999999999E-5     9.99999999998578E-5      0.014921380560700982     0.021122494253672363     0.02450041004777424      0.027043477137346998     0.02913121749257721      0.030078790952074462
0.29459078927442467       9.999999999999999E-5     9.99999999998578E-5      0.014846785146956126     0.02108321879839771      0.02446329613779568      0.027006219518114        0.02909332228062861      0.030040506552433892
0.2955903474774688        9.999999999999999E-5     9.99999999998578E-5      0.014771381438495726     0.021044022846212464     0.024426303232828697     0.026969096390080785     0.02905556996323262      0.030002368547151458
0.29658990568051297       9.999999999999999E-5     9.99999999998578E-5      0.014695140126131465     0.021004904960018098     0.02438943027565693      0.026932106688455408     0.029017959438254963     0.029964375813948792
0.2975894638835571        9.999999999999999E-5     9.99999999998578E-5      0.014618030830973933     0.020965863703933895     0.024352676219139086     0.0268952493596868       0.028980489615418804     0.02992652724266432
0.29858902208660126       9.999999999999999E-5     9.99999999998578E-5      0.014540022058397654     0.02092689764296968      0.024316040026048015     0.02685852336130225      0.028943159416135962     0.029888821735081023
0.2995885802896454        9.999999999999999E-5     9.99999999998578E-5      0.014461081150005415     0.02088800534269635      0.024279520668912008     0.02682192766174845      0.028905967773341187     0.02985125820475753
0.30058813849268956       9.999999999999999E-5     9.99999999998578E-5      0.014381174233511224     0.0208491853689143       0.024243117129859305     0.026785461240234922     0.02886891363132947      0.02981383557686223
0.3015876966957337        9.999999999999999E-5     9.99999999998578E-5      0.014300266170476483     0.020810436287319704     0.02420682840046444      0.026749123086580055     0.028831995945595885     0.029776552788009766
0.30258725489877786       9.999999999999999E-5     9.99999999998578E-5      0.014218320501852804     0.02077175666316737      0.024170653481597144     0.026712912201060132     0.028795213682678372     0.029739408786101075
0.303586813101822         9.999999999999999E-5     9.99999999998578E-5      0.014135299391239902     0.02073314506093083      0.02413459138327355      0.026676827594260412     0.028758565820003214     0.029702402530165484
0.30458637130486615       9.999999999999999E-5     9.99999999998578E-5      0.014051163565785863     0.020694600043960037     0.024098641124509292     0.02664086828692931      0.028722051345732955     0.029665532990205672
0.3055859295079103        9.999999999999999E-5     9.99999999998578E-5      0.013965872254681572     0.02065612017413472      0.024062801733175578     0.02660503330983474      0.02868566925861734      0.02962879914704586
0.30658548771095445       9.999999999999999E-5     9.99999999998578E-5      0.013879383125228564     0.020617704011514946     0.024027072245856353     0.026569321703622487     0.028649418567846342     0.02959219999218175
0.3075850459139986        9.999999999999999E-5     9.99999999998578E-5      0.013791652216393935     0.020579350113987496     0.023991451707708437     0.026533732518677786     0.02861329829290577      0.029555734527633472
0.30858460411704275       9.999999999999999E-5     9.99999999998578E-5      0.013702633869805081     0.020541057036909168     0.02395593917232331      0.02649826481498859      0.028577307463435567     0.02951940176580087
0.3095841623200869        9.999999999999999E-5     9.99999999998578E-5      0.013612280658171945     0.02050282333274443      0.023920533701591057     0.026462917662011025     0.028541445119090278     0.029483200729321618
0.31058372052313105       9.999999999999999E-5     9.99999999998578E-5      0.013520543311180359     0.020464647550700543     0.023885234365565833     0.026427690138537605     0.028505710309401987     0.029447130450930892
0.3115832787261752        9.999999999999999E-5     9.99999999998578E-5      0.01342737063880758      0.020426528236356375     0.023850040242334017     0.026392581332567243     0.028470102093644978     0.029411189973324182
0.31258283692921934       9.999999999999999E-5     9.99999999998578E-5      0.013332709452061282     0.020388463931287536     0.02381495041788334      0.026357590341177725     0.028434619540703823     0.029375378349022062
0.3135823951322635        9.999999999999999E-5     9.99999999998578E-5      0.013236504481206942     0.02035045317268587      0.02377996398597436      0.026322716270399657     0.028399261728942554     0.029339694640237036
0.31458195333530764       9.999999999999999E-5     9.99999999998578E-5      0.013138698291647159     0.020312494492974183     0.023745080048013907     0.026287958235092782     0.02836402774607668      0.0293041379187432
0.3155815115383518        9.999999999999999E-5     9.99999999998578E-5      0.013039231197528384     0.0202745864194145       0.023710297712929568     0.026253315358824823     0.02832891668904653      0.02926870726574711
0.31658106974139594       9.999999999999999E-5     9.99999999998578E-5      0.012938041173157713     0.02023672747371138      0.023675616097046555     0.02621878677375174      0.028293927663893888     0.029233401771761952
0.3175806279444401        9.999999999999999E-5     9.99999999998578E-5      0.012835063762449701     0.020198916171608995     0.023641034323965474     0.02618437162049958      0.028259059785639314     0.029198220536482626
0.31858018614748423       9.999999999999999E-5     9.99999999998578E-5      0.01273023198674773      0.02016115102248118      0.0236065515244424       0.026150069048049042     0.028224312178162552     0.029163162668663624
0.3195797443505284        9.999999999999999E-5     9.99999999998578E-5      0.01262347625142564      0.02012343052891568      0.023572166836270544     0.02611587821362158      0.02818968397408453      0.029128227285998513
0.32057930255357253       9.999999999999999E-5     9.99999999998578E-5      0.01251472425150044      0.020085753186291272     0.023537879404162812     0.02608179828256691      0.028155174314650623     0.029093413515001755
0.3215788607566167        9.999999999999999E-5     9.99999999998578E-5      0.012403900876754866     0.020048117482346948     0.023503688379636192     0.026047828428252782     0.028120782349616832     0.02905872049089219
0.32257841895966083       9.999999999999999E-5     9.99999999998578E-5      0.012290928117015853     0.020010521896744786     0.023469592920897953     0.026013967831956343     0.028086507237137338     0.02902414735747825
0.323577977162705         9.999999999999999E-5     9.99999999998578E-5      0.01217572496854738      0.01997296490062416      0.023435592192732474     0.025980215682757386     0.02805234814365371      0.028989693267045175
0.3245775353657491        9.999999999999999E-5     9.99999999998578E-5      0.012058207342307968     0.019935444956147814     0.02340168536639043      0.02594657117743304      0.02801830424378625      0.028955357380244476
0.3255770935687933        9.999999999999999E-5     9.99999999998578E-5      0.011938287974951223     0.0198979605160401       0.02336787161947848      0.025913033520354036     0.027984374720226385     0.028921138865984512
0.3265766517718374        9.999999999999999E-5     9.99999999998578E-5      0.011815876343826354     0.01986051002311543      0.023334150135850724     0.02587960192338265      0.0279505587636319       0.028887036901322754
0.32757620997488157       9.999999999999999E-5     9.99999999998578E-5      0.011690878587580396     0.019823091909798425     0.023300520105501696     0.025846275605772826     0.027916855572522787     0.028853050671360608
0.3285757681779257        9.999999999999999E-5     9.99999999998578E-5      0.011563197434457792     0.019785704597634395     0.02326698072445931      0.025813053794070798     0.027883264353179303     0.02881917936913915
0.32957532638096987       9.999999999999999E-5     9.99999999998578E-5      0.011432732139940952     0.019748346496789144     0.023233531194680957     0.025779935722018036     0.02784978431954142      0.028785422195536692
0.330574884584014         9.999999999999999E-5     9.99999999998578E-5      0.011299378435989691     0.019711016005539515     0.023200170723949302     0.02574692063045525      0.027816414693109866     0.028751778359167982
0.33157444278705817       9.999999999999999E-5     9.99999999998578E-5      0.011163028494684299     0.019673711509752376     0.023166898525770075     0.025714007767228396     0.02778315470284891      0.02871824707628505
0.3325740009901023        9.999999999999999E-5     9.99999999998578E-5      0.011023570909800467     0.01963643138235343      0.023133713819270027     0.025681196387095276     0.027750003585090333     0.028684827570679694
0.33357355919314646       9.999999999999999E-5     9.99999999998578E-5      0.010880890700713079     0.019599173982783574     0.023100615829097573     0.025648485751634417     0.02771696058343928      0.02865151907358734
0.3345731173961906        9.999999999999999E-5     9.99999999998578E-5      0.010734869342377199     0.019561937656443935     0.023067603785322285     0.025615875129154732     0.02768402494868143      0.028618320823592114
0.33557267559923476       9.999999999999999E-5     9.99999999998578E-5      0.01058538482637336      0.01952472073412834      0.023034676923337726     0.0255833637946069       0.02765119593869124      0.02858523206653411
0.3365722338022789        9.999999999999999E-5     9.99999999998578E-5      0.010432311758961157     0.01948752153144262      0.023001834483764007     0.025550951029495554     0.027618472818342187     0.02855225205541742
0.33757179200532306       9.999999999999999E-5     9.99999999998578E-5      0.010275521503449639     0.019450338348210673     0.022969075712350906     0.02551863612179387      0.02758585485941803      0.02851938005031992
0.3385713502083672        9.999999999999999E-5     9.99999999998578E-5      0.01011488237595605      0.01941316946786737      0.02293639985988321      0.025486418365857865     0.027553341340525395     0.02848661531830434
0.33957090841141135       9.999999999999999E-5     9.99999999998578E-5      0.009950259903141485     0.019376013156836146     0.022903806182086303     0.025454297062343367     0.027520931547008187     0.028453957133330952
0.3405704666144555        9.999999999999999E-5     9.99999999998578E-5      0.009781517152061662     0.019338867663891868     0.022871293939532168     0.025422271518123662     0.027488624770862703     0.02842140477617105
0.34157002481749965       9.999999999999999E-5     9.99999999998578E-5      0.00960851514442328      0.019301731219508695     0.022838862397547344     0.02539034104620793      0.027456420310654168     0.028388957534322155
0.3425695830205438        9.999999999999999E-5     9.99999999998578E-5      0.009431113369937356     0.01926460203519135      0.0228065108261208       0.025358504965661555     0.02742431747143487      0.02835661470192445
0.34356914122358795       9.999999999999999E-5     9.99999999998578E-5      0.009249170416522044     0.01922747830279037      0.022774238499812912     0.02532676260152726      0.027392315564663226     0.02832437557967863
0.3445686994266321        9.999999999999999E-5     9.99999999998578E-5      0.009062544737300574     0.01919035819379939      0.022742044697665435     0.025295113284747574     0.02736041390812423      0.028292239474764662
0.34556825762967625       9.999999999999999E-5     9.99999999998578E-5      0.00887109557374496      0.019153239858635113     0.022709928703111983     0.025263556352088164     0.027328611825850856     0.028260205700761598
