% Model:              RWGS_demo_CeO2_cycle2_CO2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 28 2022, 11:42
% Dimension:          1
% Nodes:              1386
% Expressions:        6
% Description:        Dependent variable u2
% X                       u2 (1) @ t=0             u2 (1) @ t=80            u2 (1) @ t=160           u2 (1) @ t=240           u2 (1) @ t=320           u2 (1) @ t=404.35
0.12466589475691592       0.03857135137135658      0.03585561450464245      0.03254868580055023      0.028247164830577196     0.020859165164732754     0.007995001783639094
0.1256654529599601        0.038470274806631524     0.03575889281695487      0.032457082564673986     0.028161852976451636     0.0207248636106069       0.007977314406375623
0.12666501116300427       0.038370151146755876     0.03566307614863658      0.03236632472730208      0.028077303994400764     0.020589517319688923     0.007959751341621055
0.12766456936604845       0.038270963796939825     0.03556814869280178      0.032276397449188435     0.02799350431177227      0.020453168839706715     0.007942310376947526
0.12866412756909262       0.03817269657551661      0.035474095036774025     0.03218728626184544      0.027910440694991073     0.020315867345333267     0.007924989356727023
0.1296636857721368        0.038075333700610184     0.035380900149336154     0.032098977055522906     0.02782810023850297      0.02017766832361309      0.007907786180249395
0.13066324397518098       0.03797885977732823      0.03528854936848918      0.032011456067663424     0.027746470354157872     0.020038633206036202     0.007890698799915068
0.13166280217822515       0.03788325978545853      0.03519702838968798      0.03192470987181419      0.02766553876101026      0.019898828952145346     0.00787372521950078
0.13266236038126933       0.03778851906764527      0.03510632325454033      0.03183872536697124      0.027585293475519235     0.019758327590326787     0.007856863492493635
0.1336619185843135        0.03769462331802073      0.03501642033993952      0.03175348976733734      0.027505722802127583     0.01961720572206027      0.007840111720491007
0.13466147678735768       0.03760155857127502      0.03492730634761802      0.03166899059247452      0.027426815324203414     0.019475543996370553     0.007823468051662612
0.13566103499040186       0.037509311192140724     0.034838968294097966     0.031585215657834044     0.02734855989532702      0.019333426561526992     0.00780693067927238
0.13666059319344603       0.037417867865275345     0.034751393501023214     0.03150215306564663      0.027270945630907692     0.01919094050117769      0.007790497840257537
0.1376601513964902        0.0373272155855252       0.034664569585853906     0.03141979119615338      0.027193961900114805     0.019048175262088622     0.007774167813861628
0.1386597095995344        0.03723734164855054      0.0345784844529119       0.03133811869916871      0.02711759831810786      0.018905222080485097     0.007757938920319934
0.13965926780257856       0.03714823364179995      0.03449312628475451      0.03125712448595466      0.027041844738555074     0.01876217341368712      0.007741809519594255
0.14065882600562274       0.03705987943581374      0.034408483533868564     0.031176797721395203     0.02696669124642407      0.01861912238330484      0.0077257780101551285
0.14165838420866692       0.036972267175847666     0.03432454491466705      0.031097127816458903     0.026892128151033666     0.018476162235731695     0.007709842827809488
0.1426579424117111        0.0368853852737986       0.03424129939577715      0.03101810442093498      0.026818145979356164     0.018333385825068868     0.007694002444571794
0.14365750061475527       0.036799222400421966     0.0341587361926058       0.03093971741643222      0.026744735469556483     0.01819088512295227      0.007678255367576537
0.14465705881779944       0.03671376747782733      0.03407684476017359      0.03086195690962943      0.026671887564760063     0.018048750759050533     0.007662600138030353
0.14565661702084362       0.03662900967224057      0.03399561478620096      0.03078481322576646      0.026599593407037582     0.017907071595291785     0.007647035330202464
0.1466561752238878        0.036544938387021574     0.03391503618444122      0.030708276902366455     0.02652784433159673      0.017765934336165287     0.007631559550451115
0.14765573342693197       0.036461543255926626     0.03383509908824599      0.030632338683178356     0.026456631861173432     0.017625423176748117     0.0076161714362853045
0.14865529162997615       0.0363788141366059       0.03375579384435719      0.030556989512331767     0.02638594770061185      0.017485619489452032     0.00760086965545944
0.14965484983302033       0.036296741104325056     0.03367711100691155      0.030482220528694294     0.026315783731625228     0.01734660154987027      0.007585652905100411
0.1506544080360645        0.03621531444590401      0.03359904133165368      0.030408023060424        0.02624613200772909      0.01720844430154546      0.007570519910865119
0.15165396623910868       0.036134524653860745     0.03352157577034669      0.030334388619708635     0.026176984749340222     0.017071219158977614     0.00755546942612736
0.15265352444215285       0.036054362420756346     0.03344470546537191      0.030261308897683976     0.02610833433903198      0.016934993847758074     0.007540500231193176
0.15365308264519703       0.035974818633729075     0.033368421744511885     0.030188775759523903     0.02604017331693997      0.01679983228034123      0.007525611132542989
0.1546526408482412        0.03589588436921117      0.03329271611590868      0.03011678123969601      0.02597249437631117      0.016665794465663374     0.0075108009620997885
0.15565219905128538       0.035817550887822444     0.03321758026318915      0.030045317537375354     0.025905290359188076     0.016532936450573757     0.007496068576522338
0.15665175725432956       0.03573980962943348      0.03314300604075246      0.029974377012010625     0.02583855425222414      0.01640131029085907      0.007481412856522252
0.15765131545737374       0.03566265220838977      0.033068985469213386     0.02990395217903697      0.025772279182621968     0.016270964049521087     0.007466832706203868
0.1586508736604179        0.03558607040889199      0.03299551073099375      0.029834035705728977     0.025706458414188466     0.016141941819882814     0.007452327052426469
0.1596504318634621        0.035510056180527105     0.03292257416605669      0.029764620407188684     0.02564108534350179      0.01601428377107703      0.007437894844187652
0.16064999006650627       0.03543460163394342      0.03285016826778145      0.029695699242463652     0.025576153496184542     0.015888026213473877     0.007423535052026765
0.16164954826955044       0.0353596990366641       0.03277828567896779      0.029627265310790907     0.025511656523276378     0.015763201681648693     0.00740924666744835
0.16264910647259462       0.03528534080903423      0.032706919187969835     0.029559311847959395     0.02544758819770135      0.01563983903256673      0.007395028702364276
0.1636486646756388        0.035211519520296414     0.032636061724951315     0.029491832222789276     0.02538394241082495      0.015517963556752341     0.007380880188553705
0.16464822287868297       0.03513822788479046      0.032565706358260574     0.029424819933722302     0.02532071316909519      0.015397597100324494     0.007366800177140859
0.16564778108172715       0.03506545875827102      0.03249584629091727      0.029358268605519197     0.025257894590762484     0.015278758195909948     0.00735278773808936
0.16664733928477132       0.03499320513434041      0.032426474857210646     0.029292171986060225     0.025195480902674136     0.015161462200580554     0.007338841959712753
0.1676468974878155        0.03492146014099272      0.032357585519401495     0.029226523943245333     0.025133466437137972     0.015045721439103436     0.007324961948200481
0.16864645569085968       0.03485021703726239      0.032289171864527566     0.029161318461989223     0.025071845628849572     0.014931545350940396     0.007311146827158787
0.16964601389390385       0.03477946920997692      0.03222122760130504      0.029096549641309904     0.025010613011880095     0.014818940639576835     0.007297395737166182
0.17064557209694803       0.03470921017060751      0.03215374655712545      0.02903221169150516      0.0249497632167186       0.014707911422906249     0.007283707835342533
0.1716451302999922        0.034639433552215736     0.03208672267514282      0.02896829893141478      0.024889290967364454     0.014598459383534134     0.007270082294931779
0.17264468850303638       0.03457013310649061      0.03202015001144974      0.02890480578576541      0.02482919107846595      0.014490583918001232     0.007256518304897132
0.17364424670608056       0.03450130270087549      0.031954022732337065     0.028841726782595403     0.024769458452499463     0.014384282284052533     0.0072430150695290945
0.17464380490912473       0.03443293631577998      0.031888335111634705     0.02877905655075618      0.024710088076985423     0.014279549745200243     0.007229571808065188
0.1756433631121689        0.034365028041874225     0.03182308152813221      0.028716789817487497     0.024651075021736323     0.014176379711940242     0.007216187754321216
0.1766429213152131        0.03429757207746294      0.03175825646307519      0.028654921406064272     0.02459241443613222      0.014074763879086152     0.0072028621563336725
0.17764247951825726       0.03423056272593551      0.031693854497734486     0.028593446233513113     0.02453410154641912      0.013974692358781602     0.007189594276012946
0.17864203772130144       0.0341639943932915       0.0316298703110457       0.028532359308394362     0.024476131653026527     0.013876153808837598     0.007176383388806764
0.17964159592434562       0.0340978615857362       0.03156629867731832      0.028471655728648987     0.024418500127897744     0.013779135556121744     0.007163228783373618
0.1806411541273898        0.034032158907346656     0.03150313446401068      0.028411330679507883     0.02436120241183098      0.013683623714797328     0.00715012976126586
0.18164071233043397       0.03396688105780343      0.0314403726295667       0.02835137943146051      0.024304234011825077     0.013589603299272853     0.007137085636622148
0.18264027053347814       0.03390202283018771      0.0313780082213177       0.028291797338281778     0.02424759049842514      0.01349705833177993      0.007124095735868755
0.18363982873652232       0.03383757910883976      0.031316036373439285     0.02823257983511534      0.024191267503065092     0.013405971944546478     0.007111159397429619
0.1846393869395665        0.03377354486727854      0.03125445230496996      0.028173722436609983     0.024135260715400488     0.013316326476573975     0.007098275971444758
0.18563894514261067       0.033709915166179716     0.031193251317883836     0.028115220735109213     0.024079565880629223     0.01322810356506671      0.007085444819496715
0.18663850334565485       0.03364668515140845      0.031132428795214363     0.028057070398890833     0.024024178796793284     0.0131412842315904       0.007072665314344844
0.18763806154869903       0.03358385005210872      0.031071980199234753     0.02799926717045622      0.023969095312058968     0.013055848963065813     0.007059936839667266
0.1886376197517432        0.033521405178843694     0.03101190106968564      0.0279418068648657       0.023914311321969067     0.012971777787724292     0.007047258789809899
0.18963717795478738       0.033459345921787294     0.030952187022051783     0.027884685368120696     0.023859822766664138     0.012889050346170591     0.007034630569542824
0.19063673615783155       0.0333976677489667       0.030892833745886413     0.027827898635589477     0.023805625628066457     0.012807645957712107     0.007022051593823116
0.19163629436087573       0.03333636620455015      0.030833837003180948     0.02777144269047604      0.02375171592702248      0.012727543682125968     0.007009521287564643
0.1926358525639199        0.03327543690718195      0.030775192626777678     0.02771531362233031      0.023698089720400155     0.012648722377042475     0.0069970390854139555
0.19363541076696408       0.03321487554836344      0.030716896518827308     0.02765950758559842      0.023644743098134552     0.012571160751130354     0.0069846044315325494
0.19463496897000826       0.03315467789087484      0.030658944649285935     0.027604020798211892     0.02359167218021782      0.012494837413271589     0.006972216779384959
0.19563452717305244       0.03309483976724109      0.030601333054452402     0.02754884954021444      0.023538873113628754     0.0124197309179162       0.006959875591532716
0.1966340853760966        0.03303535707823732      0.03054405783554503      0.02749399015242515      0.02348634206919753      0.012345819806807032     0.006947580339433896
0.1976336435791408        0.03297622579143315      0.030487115157314906     0.02743943903513653      0.02343407523839898      0.012273082647263085     0.006935330503247959
0.19863320178218496       0.03291744193977682      0.03043050124669666      0.02738519264684778      0.023382068830072385     0.012201498067207139     0.00692312557164612
0.19963275998522914       0.03285900162021394      0.0303742123914931       0.027331247503029753     0.023330319067060266     0.012131044787120834     0.006910965041626388
0.20063231818827332       0.032800900992344215     0.030318244939095185     0.027277600174923287     0.023278822182762844     0.012061701649104296     0.006898848418333847
0.2016318763913175        0.03274313627711119      0.030262595295234583     0.027224247288367504     0.023227574417603647     0.01199344764321384      0.0068867752148856435
0.20263143459436167       0.0326857037555267       0.030207259922767835     0.0271711855226593       0.023176572015400444     0.011926261931245116     0.006874744952200463
0.20363099279740585       0.03262859976742721      0.030152235340492613     0.02711841160944132      0.02312581121963763      0.011860123868122987     0.006862757158832476
0.20463055100045002       0.03257182071026223      0.03009751812199315      0.02706592233161838      0.02307528826963482      0.011795013021053204     0.006850811370809898
0.2056301092034942        0.032515363037913116     0.030043104894515858     0.02701371452230141      0.023024999396608747     0.011730909186584898     0.006838907131477351
0.20662966740653838       0.03245922325954219      0.029988992337872132     0.02696178506377838      0.02297494081962148      0.011667792405725911     0.006827043991342469
0.20762922560958255       0.0324033979384693       0.029935177183369497     0.02691013088651064      0.02292510874141325      0.01160564297724589      0.006815221507926673
0.20862878381262673       0.03234788369107784      0.029881656212769767     0.026858748968154614     0.022875499344113592     0.011544441469297183     0.006803439245619301
0.2096283420156709        0.03229267718574789      0.02982842625727213      0.026807636332607486     0.022826108784828596     0.011484168729474793     0.006791696775535851
0.21062790021871508       0.03223777514181468      0.02977548419652197      0.02675679004907687      0.022776933191099212     0.011424805893431922     0.00677999367537966
0.21162745842175926       0.032183174328553374     0.029722826957644083     0.026706207231173406     0.022727968656227473     0.011366334392160195     0.006768329529307077
0.21262701662480343       0.03212887156418818      0.029670451514299458     0.02665588503602477      0.022679211234467898     0.011308735958038482     0.006756703927796078
0.2136265748278476        0.032074863714926835     0.029618354885764916     0.026605820663413243     0.022630656936078915     0.011251992629747107     0.006745116467518015
0.21462613303089179       0.032021147694017434     0.029566534136035875     0.02655601135493208      0.022582301722234868     0.011196086756139537     0.006733566751212795
0.21562569123393596       0.03196772046082767      0.029514986372949446     0.026506454393163292     0.022534141499792715     0.011141000999157324     0.006722054387566918
0.21662524943698014       0.03191457901994749      0.02946370874732999      0.026457147100875412     0.022486172115913652     0.011086718335869047     0.006710578991094748
0.21762480764002431       0.03186172042031246      0.029412698452154357     0.02640808684024014      0.022438389352536857     0.01103322205970873      0.006699140182022424
0.2186243658430685        0.03180914175434753      0.029361952721736917     0.026359271012067524     0.022390788920705        0.010980495780984905     0.006687737586174932
0.21962392404611267       0.03175684015713197      0.02931146883093498      0.026310697055059687     0.022343366454739673     0.01092852342672515      0.006676370834865634
0.22062348224915684       0.03170481280558444      0.029261244094371357     0.026262362445082003     0.02229611750626751      0.010877289239918705     0.006665039564788652
0.22162304045220102       0.0316530569176654       0.029211275865676813     0.026214264694451577     0.02224903753809737      0.010826777778214391     0.006653743417913744
0.2226225986552452        0.031601569751599175     0.029161561536749096     0.026166401351241843     0.02220212191794931      0.01077697391212646      0.006642482041383763
0.22362215685828937       0.03155034860511559      0.029112098537029975     0.02611876999860411      0.022155365912037178     0.010727862822798383     0.0066312550874145695
0.22462171506133355       0.03149939081470654      0.029062884332798564     0.02607136825410429      0.022108764678507482     0.010679429999371003     0.00662006221319732
0.22562127326437773       0.0314486937549012       0.029013916426481313     0.026024193769075506     0.02206231326073859      0.010631661235996504     0.006608903080802956
0.2266208314674219        0.03139825483755787      0.028965192355977686     0.025977244227984943     0.02201600658050357      0.010584542628539043     0.006597777357089129
0.22762038967046608       0.03134807151117223      0.02891670969400122      0.02593051734781574      0.021969839431003252     0.010538060570997397     0.0065866847136092106
0.22861994787351025       0.031298141260199946     0.02886846604743617      0.025884010877462768     0.0219238064697743       0.010492201751683774     0.006575624826523432
0.22961950607655443       0.03124846160439714      0.02882045905670784      0.025837722597141878     0.021877902211481587     0.010446953149190209     0.006564597376512061
0.2306190642795986        0.03119903009817275      0.02877268639516787      0.025791650317813004     0.02183212102060215      0.010402302028170416     0.00655360204869068
0.23161862248264278       0.0311498443299579       0.02872514576849311      0.02574579188061598      0.021786457104013245     0.010358235934964061     0.006542638532527314
0.23261818068568696       0.031100901921588195     0.028677834914098053     0.02570014515631891      0.02174090450349201      0.010314742693087336     0.00653170652176162
0.23361773888873114       0.03105220052770015      0.028630751600560216     0.02565470804477889      0.021695457088144264     0.010271810398611934     0.006520805714325691
0.2346172970917753        0.03100373783514153      0.028583893627058522     0.0256094784744149       0.021650108546774273     0.01022942741545299      0.006509935812266792
0.2356168552948195        0.030955511562392995     0.02853725882282395      0.02556445440169231      0.021604852380212668     0.010187582370584569     0.006499096521671976
0.23661641349786366       0.03090751945900446      0.028490845046602042     0.025519633810618208     0.021559681893620508     0.010146264149199499     0.006488287552594132
0.23761597170090784       0.030859759305042825     0.028444650186128392     0.0254750147122488       0.0215145901887904       0.010105461889828856     0.006477508618979905
0.23861552990395202       0.030812228910552072     0.02839867215761345      0.02543059514420689      0.02146957015646609      0.010065164979435427     0.006466759438599088
0.2396150881069962        0.03076492611502474      0.028352908905240705     0.025386373170209676     0.02142461446870437      0.010025363048494131     0.006456039732975791
0.24061464631004037       0.03071784878688513      0.028307358400675144     0.025342346879606695     0.021379715571307276     0.009986045966070504     0.006445349227320867
0.24161420451308455       0.030670994822983876     0.028262018642580898     0.025298514386929254     0.021334865676352146     0.009947203834907336     0.006434687650465992
0.24261376271612872       0.03062436214810274      0.028216887656151164     0.025254873831447398     0.021290056754851718     0.00990882698653038      0.006424054734799258
0.2436133209191729        0.030577948714471007     0.028171963492647226     0.025211423376737756     0.021245280529577217     0.009870905976379702     0.006413450216202009
0.24461287912221708       0.030531752501290362     0.028127244228947593     0.025168161210259977     0.021200528468082118     0.009833431578975545     0.00640287383398706
0.24561243732526125       0.030485771514272307     0.02808272796710657      0.025125085542942377     0.02115579177596502      0.0097963947831254       0.006392325330838603
0.24661199552830543       0.030440003785183675     0.028038412833922152     0.025082194608776053     0.021111061390414083     0.009759786787177014     0.006381804452752894
0.2476115537313496        0.030394447371401945     0.027994296980512978     0.02503948666441824      0.021066327974077752     0.009723598994324584     0.0063713109489805
0.24861111193439378       0.030349100355479802     0.02795037858190457      0.024996959988802924     0.021021581909309625     0.009687823007971455     0.006360844571969912
0.24961067013743796       0.03030396084472011      0.027906655836624016     0.024954612882760303     0.02097681329283986      0.009652450627153503     0.006350405077312044
0.25061022834048213       0.030259026970757438     0.027863126966302373     0.02491244366864439      0.020932011930923013     0.009617473842027983     0.006339992223686152
0.2516097865435263        0.03021429688915036      0.027819790215286258     0.02487045068996721      0.020887167335023913     0.009582884829428958     0.006329605772806791
0.25260934474657043       0.0301697687789809       0.027776643850257514     0.024828632311041682     0.020842268718099466     0.009548675948493728     0.006319245489372054
0.2536089029496146        0.030125440842462763     0.027733686159859813     0.024786986916631157     0.020797304991537674     0.009514839736361465     0.006308911141012565
0.2546084611526587        0.030081311304557247     0.02769091545433357      0.024745512911606177     0.020752264762821708     0.009481368903946352     0.006298602498241907
0.2556080193557029        0.030037378412597494     0.027648330065158294     0.024704208720608606     0.020707136333986076     0.009448256331786184     0.006288319334407882
0.256607577558747         0.029993640435920055     0.02760592834470195      0.02466307278772202      0.02066190770093769      0.009415495065968515     0.006278061425644802
0.2576071357617912        0.02995009566550362      0.027563708665877866     0.02462210357614919      0.02061656655371203      0.009383078314133927     0.00626782855082686
0.2586066939648353        0.02990674241361546      0.027521669421807594     0.024581299567895808     0.02057110027774305      0.009350999441558722     0.006257620491522305
0.25960625216787947       0.029863579013465126     0.027479809025491755     0.024540659263460225     0.020525495956222193     0.009319251967315662     0.0062474370319487525
0.2606058103709236        0.029820603818864488     0.02743812590948653      0.02450018118153021      0.020479740373626026     0.009287829560514384     0.006237277958929249
0.26160536857396777       0.02977781520389513      0.027396618525587814     0.024459863858684875     0.020433820020493966     0.009256726036620866     0.006227143061849262
0.2626049267770119        0.029735211562581625     0.027355285344519635     0.024419705849102788     0.020387721099534198     0.009225935353855363     0.006217032132614681
0.26360448498005606       0.02969279130857233      0.027314124855630704     0.02437970572427619      0.02034142953314018      0.009195451609669529     0.006206944965610438
0.2646040431831002        0.029650552874825653     0.02727313556659617      0.024339862072729958     0.02029493097239852      0.009165269037301438     0.006196881357660096
0.26560360138614436       0.029608494713302576     0.027232316003125145     0.024300173499746724     0.020248210807667644     0.009135382002407755     0.0061868411079863805
0.2666031595891885        0.029566615294665383     0.027191664708673593     0.02426063862709711      0.020201254180803277     0.009105784999773422     0.006176824018172185
0.26760271779223266       0.02952491310798236      0.027151180244164137     0.024221256092775218     0.02015404599910852      0.00907647265009676      0.006166829892122598
0.2686022759952768        0.029483386660437944     0.027110861187709605     0.02418202455073885      0.02010657095107754      0.009047439696850082     0.006156858536027571
0.26960183419832096       0.029442034477048715     0.027070706134343415     0.024142942670655212     0.02005881352400245      0.009018681003214405     0.006146909758325388
0.2706013924013651        0.02940085510038454      0.02703071369575421      0.024104009137651396     0.020010758023504216     0.008990191549087034     0.0061369833696668374
0.27160095060440925       0.029359847090295717     0.026990882500025955     0.024065222652068757     0.019962388595043342     0.008961966428161737     0.00612707918288009
0.2726005088074534        0.0293190090236445       0.026951211191382933     0.024026581929223162     0.019913689247458746     0.008934000845079004     0.006117197012936163
0.27360006701049755       0.029278339494042127     0.026911698429939693     0.023988085699168354     0.019864643878575887     0.008906290112647153     0.00610733667691522
0.2745996252135417        0.02923783711159161      0.02687234289145532      0.02394973270646529      0.01981523630291108      0.00887882964913124      0.006097497993973447
0.27559918341658585       0.029197500502633717     0.026833143267093483     0.02391152170995426      0.019765450281493756     0.008851614975608959     0.006087680785310504
0.27659874161963          0.029157328309499228     0.026794098263185552     0.023873451482532053     0.01971526955381294      0.008824641713393649     0.006077884874137733
0.27759829982267414       0.029117319190265115     0.026755206600999164     0.023835520810933104     0.01966467787187986      0.008797905581521326     0.006068110085646889
0.2785978580257183        0.029077471818515725     0.02671646701651062      0.02379772849551389      0.019613659036387718     0.008771402394301062     0.0060583562469794724
0.27959741622876244       0.02903778488310805      0.02667787826018192      0.02376007335004253      0.019562196934929884     0.008745128058928098     0.006048623187196694
0.2805969744318066        0.028998257087941227     0.0266394390967419       0.02372255420149095      0.019510275582225053     0.008719078573157473     0.00603891073724999
0.28159653263485074       0.028958887151731116     0.026601148304970873     0.023685169889831197     0.019457879162276308     0.008693250023037145     0.0060292187299519
0.2825960908378949        0.028919673807788093     0.026563004677489968     0.02364791926783545      0.019404992072373707     0.008667638580699705     0.006019546999947958
0.28359564904093904       0.02888061580379933      0.026525007020553708     0.023610801200879418     0.01935159896883316      0.008642240502211008     0.0060098953836886515
0.2845952072439832        0.028841711901615406     0.026487154153847288     0.023573814566749104     0.019297684814338658     0.008617052125473857     0.006000263719402146
0.28559476544702733       0.028802960877040207     0.026449444910286373     0.02353695825545084      0.01924323492674097      0.008592069868187033     0.005990651847067305
0.2865943236500715        0.028764361519624942     0.026411878135821465     0.023500231169024742     0.01918823502913876      0.008567290225856821     0.005981059608387577
0.28759388185311563       0.02872591263246603      0.026374452689245584     0.023463632221361056     0.01913267130105232      0.00854270976986075      0.00597148684676506
0.2885934400561598        0.028687613032006353     0.02633716744200514      0.023427160338019885     0.01907653043047706      0.008518325145561445     0.005961933407274977
0.2895929982592039        0.0286494615478405       0.02630002127801428      0.023390814456053392     0.01901979966658294      0.00849413307047053      0.005952399136641024
0.2905925564622481        0.028611457022522838     0.026263013093473158     0.02335459352383134      0.018962466872810547     0.00847013033246018      0.005942883883210693
0.2915921146652922        0.0285735983113797       0.026226141796688723     0.023318496500869534     0.018904520580091726     0.008446313788021943     0.005933387496931399
0.29259167286833637       0.028535884282324588     0.026189406307899274     0.023282522357660144     0.01884595003990879      0.00842268036057153      0.005923909829326902
0.2935912310713805        0.02849831381567683      0.026152805559101124     0.02324667007550557      0.018786745276889998     0.00839922703879771      0.0059144507334740765
0.29459078927442467       0.028460885803983114     0.026116338493879877     0.02321093864635443      0.018726897140627467     0.008375950875055112     0.005905010063980247
0.2955903474774688        0.028423599151842546     0.026080004067243527     0.023175327072640015     0.018666397356389447     0.008352848983799668     0.005895587676960858
0.29658990568051297       0.028386452775734712     0.026043801245458735     0.02313983436712118      0.01860523857439537      0.008329918540065056     0.005886183430017525
0.2975894638835571        0.02834944560385041      0.026007729005890157     0.023104459552725685     0.018543414417311575     0.008307156777979167     0.005876797182216595
0.29858902208660126       0.02831257657592601      0.02597178633684264      0.023069201662395095     0.018480919525629184     0.008284560989320323     0.005867428794067873
0.2995885802896454        0.028275844643080018     0.025935972237405572     0.023034059738932543     0.018417749600581006     0.008262128522111455     0.005858078127503889
0.30058813849268956       0.028239248767652818     0.025900285717301304     0.022999032834852128     0.018353901444261495     0.008239856779251237     0.005848745045859572
0.3015876966957337        0.028202787923049224     0.02586472579673403      0.022964120012230645     0.018289372996622477     0.008217743217181533     0.005839429413852131
0.30258725489877786       0.028166461093583423     0.025829291506243312     0.022929320342560167     0.0182241633690296       0.008195785344590418     0.005830131097561331
0.303586813101822         0.028130267274327124     0.02579398188655919      0.02289463290660363      0.01815827287407599      0.008173980721148714     0.005820849964410159
0.30458637130486615       0.028094205470960143     0.025758795988459964     0.022860056794251276     0.01809170305137299      0.008152326956280832     0.005811585883145878
0.3055859295079103        0.028058274699622847     0.025723732872632105     0.022825591104378866     0.018024456689059033     0.008130821707967285     0.005802338723821269
0.30658548771095445       0.02802247398677187      0.02568879160953296      0.02279123494470739      0.017956537840793464     0.00810946268157912      0.005793108357776259
0.3075850459139986        0.02798680236903849      0.02565397127925552      0.022756987431663663     0.017887951838029995     0.00808824762874321      0.005783894657619938
0.30858460411704275       0.02795125889308838      0.02561927097139561      0.022722847690243464     0.01781870529740001      0.008067174346237233     0.00577469749721273
0.3095841623200869        0.027915842615484805     0.02558468978492141      0.022688814853874424     0.01774880612306677      0.008046240674913805     0.005765516751649052
0.31058372052313105       0.02788055260255358      0.025550226828044635     0.022654888064280482     0.017678263503950034     0.008025444498653155     0.0057563522972401
0.3115832787261752        0.02784538793024988      0.025515881218094803     0.02262106647134761      0.017607087905758857     0.008004783743342809     0.005747204011497073
0.31258283692921934       0.027810347684028274     0.025481652081394662     0.0225873492329897       0.01753529105780978      0.007984256375884471     0.005738071773114533
0.3135823951322635        0.027775430958714452     0.025447538553138194     0.02255373551501553      0.017462885934648176     0.007963860403226913     0.005728955461954165
0.31458195333530764       0.027740636858378402     0.02541353977727058      0.02252022449099668      0.017389886732530113     0.007943593871423975     0.005719854959028813
0.3155815115383518        0.027705964496211082     0.025379654906369987     0.022486815342135053     0.017316308840864752     0.007923454864717582     0.0057107701464867
0.31658106974139594       0.027671412994401796     0.02534588310153174      0.02245350725713138      0.01724216880875415      0.007903441504644098     0.005701700907595813
0.3175806279444401        0.02763698148401837      0.02531222353225354      0.022420299432053377     0.01716748430680689      0.007883551949164735     0.0056926471267289384
0.31858018614748423       0.02760266910488913      0.025278675376323664     0.0223871910702046       0.01709227408444026      0.007863784391817806     0.005683608689348559
0.3195797443505284        0.027568475005486353     0.025245237819709804     0.022354181381992577     0.01701655792291446      0.007844137060894023     0.005674585481992059
0.32057930255357253       0.027534398342812693     0.025211910056450904     0.022321269584796785     0.016940356584380624     0.007824608218632203     0.005665577392257443
0.3215788607566167        0.027500438282288115     0.02517869128855         0.02228845490283686      0.016863691757248337     0.007805196160436288     0.0056565843087889225
0.32257841895966083       0.027466593997639566     0.025145580725868668     0.022255736567039247     0.016786585998204102     0.007785899214112785     0.005647606121262912
0.323577977162705         0.027432864670792294     0.02511257758602392      0.022223113814903682     0.016709062671236334     0.007766715739127562     0.0056386427203744035
0.3245775353657491        0.027399249491762527     0.025079681094285877     0.022190585890368465     0.01663114588403548      0.007747644125881956     0.005629693997823259
0.3255770935687933        0.027365747658552476     0.025046890483477788     0.022158152043674925     0.01655286042215761      0.007728682795007635     0.00562075984630093
0.3265766517718374        0.027332358377046242     0.025014204993877395     0.022125811531230173     0.016474231681342766     0.007709830196679375     0.00561184015947739
0.32757620997488157       0.027299080860908174     0.02498162387311957      0.022093563615468763     0.016395285598390572     0.007691084809945423     0.005602934831988029
0.3285757681779257        0.027265914331482222     0.024949146376100826     0.02206140756471204      0.0163160485809946       0.007672445142075361     0.005594043759421274
0.32957532638096987       0.02723285801769338      0.02491677176488561      0.022029342653026168     0.016236547436935284     0.007653909727924149     0.0055851668383057945
0.330574884584014         0.027199911155950506     0.024884499308613174     0.021997368160077503     0.016156809303023545     0.007635477129312727     0.005576303966098353
0.33157444278705817       0.027167072990050174     0.02485232828340695      0.021965483370985778     0.01607686157418236      0.007617145934424174     0.0055674550411716536
0.3325740009901023        0.027134342771082946     0.024820257972284966     0.021933687576174466     0.015996731833034065     0.007598914757215282     0.005558619962802432
0.33357355919314646       0.02710171975734039      0.024788287665070553     0.021901980071217686     0.0159164477803527       0.007580782236843036     0.0055497986311597415
0.3345731173961906        0.027069203214223896     0.024756416658306666     0.02187036015668574      0.01583603716671574      0.007562747037105567     0.0055409909472934156
0.33557267559923476       0.027036792414154846     0.024724644255169667     0.021838827137984542     0.015755527725673672     0.0075448078458971255    0.005532196813122666
0.3365722338022789        0.027004486636486087     0.0246929697653851       0.021807380325193068     0.015674947108730644     0.007526963374676907     0.00552341613142498
0.33757179200532306       0.026972285167414813     0.0246613925051451       0.021776019032896235     0.015594322822406009     0.007509212357951196     0.005514648805825037
0.3385713502083672        0.02694018729989696      0.02462991179702626      0.0217447425800133       0.015513682167621144     0.00749155355276827      0.005505894740783853
0.33957090841141135       0.026908192333562505     0.024598526969909648     0.02171355028962084      0.015433052181628434     0.007473985738226196     0.005497153841588231
0.3405704666144555        0.02687629957463265      0.024567237358901275     0.021682441488771978     0.015352459582674949     0.007456507714992807     0.005488426014340155
0.34157002481749965       0.026844508335837642     0.0245360423052544       0.02165141550830898      0.015271930717563165     0.007439118304837516     0.005479711165946441
