time [s] ,T [C] ,p-p_amb [bar] ,v_H2 [slm] ,v_CO2 [slm] ,v_Ar [slm] ,x_H2 [%] ,x_CO2 [%] ,x_CO [%] ,x_O2 [%] ,x_CH4 [%] ,Ar MFC sp [slm],H2 MFC sp [slm],CO2 MFC sp [slm]
82.665126,804.084919,0.03308,0.299314,0.0,0.0,0.0045969788505753105,-2.579813e-05,-0.002353,-0.004701,0.0,0.0,0.3,0.0
83.671778,804.085317,0.0334,0.298488,0.0,0.0,0.003978282462185772,0.000384,-0.002353,-0.002139,0.0,0.0,0.3,0.0
84.664568,804.077233,0.032542,0.300093,0.0,0.0,0.004416450866161568,0.000179,-0.003173,-0.003677,0.0,0.0,0.3,0.0
85.665012,804.084099,0.032722,0.300284,0.0,0.0,0.0045662348717216495,0.000384,-0.002353,-0.003164,0.0,0.0,0.3,0.0
86.668181,804.078023,0.033471,0.299799,0.0,0.0,0.0031404888103161235,0.000589,-0.002353,-0.003677,0.0,0.0,0.3,0.0
87.662704,804.072694,0.032961,0.29983,0.0,0.0,0.004170562293353535,0.000589,-0.002148,-0.003677,0.0,0.0,0.3,0.0
88.669159,804.084402,0.032643,0.299523,0.0,0.0,0.0048223840736571965,-2.579813e-05,-0.002148,-0.004189,0.0,0.0,0.3,0.0
89.66782,804.069503,0.032035,0.299876,0.0,0.0,0.0035545581925974065,0.000179,-0.002353,-0.003677,0.0,0.0,0.3,0.0
90.673619,804.054352,0.032477,0.298976,0.0,0.0,0.006421814484453628,0.000384,-0.004198,-0.005726,0.0,0.0,0.3,0.0
91.671534,804.082262,0.031381,0.300322,0.0,0.0,0.0044165205622899014,-2.579813e-05,-0.002558,-0.002652,0.0,0.0,0.3,0.0
92.669053,804.075597,0.03338,0.299106,0.0,0.0,0.005437539977745339,0.000794,-0.003583,-0.002139,0.0,0.0,0.3,0.0
93.668837,804.059615,0.031951,0.299676,0.0,0.0,0.0017792304884097579,0.000384,-0.003173,-0.003164,0.0,0.0,0.3,0.0
94.66153,804.055206,0.03342,0.300504,0.0,0.0,0.003202013462604424,0.000589,-0.002558,-0.002652,0.0,0.0,0.3,0.0
95.666914,804.064249,0.033296,0.299311,0.0,0.0,0.005019328920275947,0.000794,-0.002353,-0.002652,0.0,0.0,0.3,0.0
96.662982,804.046992,0.032447,0.299139,0.0,0.0,0.004432970075239048,0.000384,-0.001943,-0.002652,0.0,0.0,0.3,0.0
97.65959,804.049802,0.033011,0.298969,0.0,0.0,0.004380076512776513,0.000794,-0.001738,-0.002652,0.0,0.0,0.3,0.0
98.661782,804.041049,0.031791,0.298317,0.0,0.0,0.0045989262382456104,-2.579813e-05,-0.002353,-0.003164,0.0,0.0,0.3,0.0
99.664814,804.025849,0.031977,0.298728,0.0,0.0,0.004002466021913775,0.000589,-0.002763,-0.003164,0.0,0.0,0.3,0.0
100.659365,804.032579,0.03201,0.298931,0.0,0.0,0.0027388287677347386,0.000179,-0.002763,-0.004189,0.0,0.0,0.3,0.0
101.666826,804.043359,0.032475,0.299415,0.0,0.0,0.004183045330209764,0.000384,-0.001943,-0.003164,0.0,0.0,0.3,0.0
102.665601,804.021557,0.032338,0.299442,0.0,0.0,0.005636147003236414,-0.000436,-0.002148,-0.003677,0.0,0.0,0.3,0.0
103.663155,804.01529,0.032971,0.300899,0.0,0.0,0.00545162440074659,-0.000231,-0.002558,-0.004189,0.0,0.0,0.3,0.0
104.659672,804.014416,0.033204,0.299593,0.0,0.0,0.0035549483801612233,0.000179,-0.002148,-0.003677,0.0,0.0,0.3,0.0
105.664593,804.011635,0.032562,0.299575,0.0,0.0,0.0033823420254268126,0.000384,-0.002148,-0.002652,0.0,0.0,0.3,0.0
106.658047,803.999711,0.032612,0.299706,0.0,0.0,0.0031671979029071944,0.000179,-0.002558,-0.002652,0.0,0.0,0.3,0.0
107.665731,803.982637,0.033273,0.300235,0.0,0.0,0.004964024479540555,0.000589,-0.002148,-0.002139,0.0,0.0,0.3,0.0
