% Model:              RWGS_demo_CeO2_cycle2_H2.mph
% Version:            COMSOL 5.6.0.341
% Date:               Jun 28 2022, 11:32
% Dimension:          1
% Nodes:              1386
% Expressions:        7
% Description:        
% X                       c/c_max (1) @ t=0        c/c_max (1) @ t=80       c/c_max (1) @ t=160      c/c_max (1) @ t=240      c/c_max (1) @ t=320      c/c_max (1) @ t=400      c/c_max (1) @ t=446.73
0.08168489202601634       0.8211945443360652       0.23594152982330105      0.13436986583998245      0.09703708376047893      0.07716749181160418      0.06465083161873647      0.0592365721902765
0.08268445022906051       0.8220033216142982       0.23830503514252196      0.13566821436532356      0.09796258787996064      0.07789966921440887      0.06526298018440535      0.05979719412366975
0.08368400843210469       0.8228024568323781       0.24066654240666685      0.13696428297742233      0.0988861170092033       0.07863014945350326      0.06587364605074975      0.06035643512640675
0.08468356663514887       0.8235922285993039       0.24302614124913516      0.13825812066626095      0.09980770596823271      0.07935896010640639      0.0664828522601637       0.060914316275906155
0.08568312483819304       0.8243729033945587       0.2453839193648025       0.13954977527880894      0.10072738873230525      0.08008612807664374      0.06709062129215011      0.06147085813545434
0.08668268304123722       0.8251447362456009       0.24773996257742575      0.1408392935605326       0.10164519846194979      0.08081167961747675      0.06769697508300454      0.06202608077212613
0.0876822412442814        0.8259079713598928       0.2500943549037452       0.14212672119500472      0.10256116753164224      0.08153564035455799      0.06830193504461261      0.0625800037739001
0.08868179944732557       0.8266628427150289       0.2524471786144654       0.1434121028417205       0.1034753275571878       0.08225803530757136      0.06890552208240922      0.0631326462660128
0.08968135765036975       0.8274095746101308       0.25479851429228134      0.1446954821722202       0.10438770942188262      0.08297888891091278      0.0695077566125453       0.06368402692659325
0.09068091585341392       0.8281483821815064       0.257148440887107        0.14597690190460966      0.10529834330152102      0.08369822503346312      0.07010865857830494      0.06423416400161637
0.0916804740564581        0.8288794718852218       0.2594970357686514       0.14725640383656763      0.10620725868831055      0.08441606699750248      0.07070824746581256      0.06478307531921147
0.09268003225950228       0.8296030419490658       0.26184437477648154      0.14853402887691966      0.10711448441375271      0.0851324375968105       0.07130654231906806      0.06533077830336004
0.09367959046254645       0.8303192827961475       0.26419053226769507      0.14980981707585578      0.10802004867054493      0.08584735911399657      0.07190356175434452      0.06587728998701416
0.09467914866559063       0.831028377442199        0.26653558116232845      0.15108380765386306      0.10892397903355393      0.08656085333709898      0.07249932397398168      0.06642262702466607
0.0956787068686348        0.831730501868487        0.26887959298660513      0.15235603902944037      0.10982630247990914      0.0872729415754911       0.07309384677960652      0.06696680570439661
0.09667826507167898       0.832425825372041        0.27122263791413576      0.15362654884565746      0.11072704540826107      0.08798364467513002      0.07368714758480956      0.06750984195942879
0.09767782327472316       0.8331145108948381       0.2735647848051628       0.15489537399561903      0.1116262336572472       0.0886929830331807       0.07427924342730423      0.0680517513792118
0.09867738147776733       0.833796715333388        0.27590610124394427      0.1561625506468876       0.11252389252320522      0.08940097661204649      0.07487015098059539      0.06859254922005821
0.09967693968081151       0.8344725898300933       0.2782466535743624       0.15742811426491884      0.11342004677717049      0.09010764495283623      0.07545988656518107      0.069132250415357
0.10067649788385569       0.8351422800476035       0.280586506933838        0.15869209963555744      0.11431472068119461      0.09081300718829537      0.07604846615931003      0.06967086958538236
0.10167605608689986       0.8358059264273543       0.28292572528562565      0.15995454088664093      0.11520793800401644      0.09151708205522627      0.07663590540931702      0.07020842104671839
0.10267561428994404       0.836463664433321        0.2852643714495631       0.16121547150875382      0.11609972203611824      0.09221988790642358      0.07722221963955565      0.0707449188213178
0.10367517249298822       0.8371156247820002       0.2876025071313384       0.1624749243751739       0.11699009560419607      0.09292144272214709      0.07780742386194861      0.07128037664521225
0.10467473069603239       0.8377619336594875       0.28994019295034135      0.16373293176105028      0.11787908108507222      0.09362176412115444      0.07839153278517212      0.07181480797689026
0.10567428889907657       0.8384027129265286       0.2922774884661561       0.164989525361847        0.11876670041907611      0.09432086937131386      0.07897456082349316      0.07234822600535865
0.10667384710212074       0.8390380803123102       0.2946144522037507       0.1662447363110904       0.11965297512291836      0.09501877539981643      0.07955652210527446      0.07288064365790187
0.10767340530516492       0.8396681495977035       0.29695114167741626      0.16749859519744986      0.1205379263020819       0.0957154988030071       0.08013743048116297      0.07341207360755306
0.1086729635082091        0.8402930307886325       0.29928761341350574      0.1687511320811847       0.12142157466275204      0.09641105585585089      0.08071729953197596      0.07394252828029027
0.10967252171125327       0.840912830280194        0.30162392297201546      0.17000237650998462      0.12230394052330638      0.09710546252105166      0.08129614257629886      0.0744720198619696
0.11067207991429745       0.8415276510121009       0.3039601249670567       0.1712523575342335       0.12318504382538477      0.09779873445783856      0.08187397267780712      0.07500056030500747
0.11167163811734163       0.8421375926159801       0.30629627308625645      0.17250110372172048      0.12406490414455772      0.09849088703043478      0.08245080265232488      0.0755281613348231
0.1126711963203858        0.8427427515550315       0.3086324201091243       0.17374864317182406      0.12494354070061166      0.0991819353162235       0.08302664507463171      0.07605483445605164
0.11367075452342998       0.8433432212565074       0.3109686179244249       0.17499500352919325      0.12582097236746756      0.0998718941136233       0.08360151228502848      0.07658059095853788
0.11467031272647416       0.8439390922374318       0.3133049175465877       0.1762402119969464       0.12669721768274855      0.10056077794968621      0.08417541639567273      0.07710544192311984
0.11566987092951833       0.8445304522239886       0.3156413691311866       0.1774842953494101       0.12757229485701285      0.1012486010874305       0.08474836929669383      0.07762939822721196
0.11666942913256251       0.8451173862649243       0.31797802198951985      0.17872727994441734      0.12844622178266538      0.1019353775329189       0.08532038266209653      0.07815247055019553
0.11766898733560668       0.845699976839333        0.3203149246023193       0.17996919173518486      0.129319016042562        0.10262112104209378      0.08589146795546267      0.07867466937862498
0.11866854553865086       0.8462783039591429       0.32265212463261367      0.18121005628178588      0.13019069491831967      0.10330584512737924      0.08646163643545901      0.0791960050112576
0.11966810374169504       0.8468524452666099       0.3249896689377732       0.18244989876223755      0.13106127539834478      0.10398956306405914      0.0870308991611591       0.07971648756391418
0.12066766194473921       0.8474224761271045       0.3273276035807587       0.18368874398321733      0.1319307741855911       0.10467228789644202      0.08759926699718769      0.08023612697417722
0.12166722014778339       0.847988469717452        0.3296659738405956       0.18492661639042532      0.13279920770505857      0.10535403244382005      0.08816675061869399      0.08075493300593353
0.12266677835082757       0.8485504971100885       0.3320048242220964       0.18616354007860597      0.13366659211104448      0.10603480930623072      0.08873336051616097      0.08127291525376772
0.12366633655387174       0.8491086273532475       0.33434419846484875      0.18739953880124438      0.13453294329415555      0.10671463087003033      0.08929910700005791      0.08179008314721194
0.12466589475691592       0.8496629275474183       0.33668413955149046      0.18863463597994914      0.1353982768880914       0.10739350931328516      0.08986400020534178      0.08230644595485863
0.1256654529599601        0.8502134629182403       0.3390246897152846       0.18986885471353535      0.13626260827620942      0.10807145661098967      0.09042805009581362      0.08282201278834041
0.12666501116300427       0.8507602968860947       0.34136589044701543      0.19110221778681988      0.1371259525978776       0.10874848454011597      0.09099126646833602      0.08333679260618373
0.12766456936604845       0.8513034911324926       0.34370778250121725      0.19233474767913933      0.137988324754626        0.10942460468450378      0.0915536589569163       0.08385079421754026
0.12866412756909262       0.8518431056634839       0.34605040590175074      0.1935664665726037       0.13884973941610324      0.1100998284395952       0.09211523703666169      0.08436402628580086
0.1296636857721368        0.8523791988702328       0.34839379994674224      0.19479739636009288      0.13971021102584602      0.11077416701702161      0.09267601002761058      0.08487649733209682
0.13066324397518098       0.8529118275868912       0.3507380032128955       0.19602755865301025      0.1405697538068694       0.11144763144904692      0.09323598709844473      0.08538821573869297
0.13166280217822515       0.8534410471459422       0.3530830535591904       0.1972569747887987       0.14142838176708358      0.11212023259287474      0.09379517727008779      0.08589918975227623
0.13266236038126933       0.8539669114311046       0.3554289881299764       0.19848566583823143      0.14228610870454508      0.1127919811348222       0.09435358941919297      0.08640942748714384
0.1336619185843135        0.854489472927966        0.3577758433574743       0.19971365261248372      0.1431429482125478       0.11346288759436754      0.09491123228152512      0.08691893692829482
0.13466147678735768       0.8550087827724296       0.3601236549636925       0.20094095566999579      0.14399891368455986      0.11413296232807477      0.09546811445524088      0.08742772593442838
0.13566103499040186       0.8555248907970917       0.36247245796176947      0.20216759532313386      0.14485401831901276      0.11480221553340066      0.09602424440407052      0.08793580224085294
0.13666059319344603       0.8560378455756719       0.36482228665674815      0.20339359164465684      0.14570827512394743      0.11547065725238824      0.0965796304604053       0.08844317346230866
0.1376601513964902        0.8565476944655571       0.36717317464579136      0.20461896447399572      0.14656169692152332      0.11613829737525083      0.09713428082829326      0.08894984709570666
0.1386597095995344        0.8570544836485974       0.36952515481784415      0.205843733423354        0.14741429635239417      0.11680514564385082      0.09768820358634762      0.08945583052278816
0.13965926780257856       0.8575582581701942       0.3718782593527514       0.20706791788363366      0.14826608587995757      0.11747121165507662      0.09824140669057027      0.08996113101270609
0.14065882600562274       0.8580590619767976       0.37423251971983396      0.20829153703019462      0.14911707779448005      0.11813650486412201      0.09879389797709343      0.09046575572453254
0.14165838420866692       0.8585569379518802       0.3765879666759317       0.20951460982845296      0.14996728421710445      0.1188010345876707       0.09934568516484278      0.09096971170969387
0.1426579424117111        0.859051927950441        0.37894463026291486      0.2107371550393245       0.1508167171037428       0.11946481000698982      0.09989677585812426      0.09147300591433676
0.14365750061475527       0.8595440728321465       0.3813025398046737       0.21195919122451778      0.15166538824885856      0.1201278401709357       0.10044717754913773      0.09197564518162693
0.14465705881779944       0.8600334124931416       0.38366172390358466      0.21318073675168367      0.15251330928914292      0.12079013399887457      0.10099689762041993      0.09247763625398345
0.14565661702084362       0.8605199858966032       0.3860222104364608       0.21440180979942516      0.15336049170708738      0.12145170028352158      0.10154594334721848      0.09297898577525054
0.1466561752238878        0.8610038311021008       0.3883840265499899       0.21562242836217363      0.15420694683445854      0.12211254769370045      0.10209432189980082      0.09347970029280912
0.14765573342693197       0.861484985293815        0.39074719865566016      0.21684261025493445      0.1550526858556759       0.12277268477702692      0.1026420403456985       0.09397978625962988
0.14865529162997615       0.8619634848076574       0.39311175242418045      0.21806237311790855      0.1558977198110978       0.12343211996251817      0.10318910565189018      0.09447925003627068
0.14965484983302033       0.8624393651573614       0.3954777127793955       0.21928173442099275      0.1567420596002178       0.12409086156313155      0.10373552468692537      0.09497809789281876
0.1506544080360645        0.8629126610595742       0.3978451038916979       0.22050071146816347      0.1575857159847748       0.12474891777823353      0.10428130422299006      0.09547633601078113
0.15165396623910868       0.8633834064579958       0.40021394917094         0.22171932140174822      0.15842869959177996      0.12540629669600292      0.10482645093791731      0.09597397048492365
0.15265352444215285       0.8638516345466201       0.402584271258848        0.22293758120658727      0.15927102091646247      0.12606300629576914      0.10537097141714344      0.09647100732506114
0.15365308264519703       0.8643173777921066       0.4049560920209376       0.22415550771409223      0.16011269032513786      0.12671905445028825      0.10591487215561285      0.09696745245779989
0.1546526408482412        0.8647806679553193       0.4073294325379344       0.2253731176062006       0.16095371805800063      0.12737444892795904      0.106458159559632        0.09746331172823426
0.15565219905128538       0.8652415361120824       0.409704313096702        0.2265904274192342       0.1617941142318443       0.12802919739498075      0.10700083994867482      0.09795859090159893
0.15665175725432956       0.8657000126731772       0.41208075318067305      0.22780745354766127      0.16263388884271043      0.1286833074174541       0.10754291955714106      0.09845329566487757
0.15765131545737374       0.8661561274035994       0.4144587714597922       0.22902421224776812      0.16347305176847002      0.12933678646342833      0.10808440453606888      0.09894743162837033
0.1586508736604179        0.8666099094411535       0.41683838577996374      0.2302407196412407       0.16431161277133802      0.1299896419048948       0.10862530095480374      0.09944100432722079
0.1596504318634621        0.8670613873143476       0.4192196131520116       0.2314569917186612       0.165149581500325        0.13064188101973004      0.1091656148026236       0.09993401922290392
0.16064999006650627       0.8675105889596795       0.42160246974014765      0.23267304434292144      0.16598696749362601      0.13129351099358844      0.10970535199032354      0.10042648170467569
0.16164954826955044       0.8679575417383042       0.423986970849951        0.23388889325255577      0.16682378018094993      0.13194453892174807      0.11024451835176004      0.1009183970909867
0.16264910647259462       0.8684022724521094       0.42637313091585916      0.23510455406499617      0.16766002888579062      0.13259497181090915      0.11078311964535623      0.10140977063085987
0.1636486646756388        0.8688448073592473       0.42876096348816906      0.23632004227975242      0.1684957228276422       0.13324481658094786      0.11132116155556934      0.10190060750523369
0.16464822287868297       0.869285172189119        0.4311504812195541       0.23753537328151908      0.16933087112415918      0.13389408006662626      0.11185864969432191      0.10239091282827212
0.16564778108172715       0.8697233921568462       0.4335416958510893       0.23875056234321182      0.17016548279326457      0.13454276901926024      0.11239558960239758      0.1028806916486422
0.16664733928477132       0.8701594919772518       0.4359346181977949       0.23996562462893567      0.17099956675520625      0.13519089010834617      0.1129319867508023       0.1033699489507602
0.1676468974878155        0.8705934958783653       0.43832925813369056      0.24118057519688738      0.17183313183456408      0.13583844992314817      0.11346784654209251      0.10385868965600721
0.16864645569085968       0.8710254276144732       0.4407256245763665       0.24239542900219307      0.1726661867622089       0.13648545497424622      0.11400317431167097      0.10434691862391555
0.16964601389390385       0.8714553104787384       0.44312372547107065      0.24361020089968388      0.17349874017721467      0.1371319116950473       0.11453797532905108      0.10483464065332614
0.17064557209694803       0.8718831673153874       0.4455235677743121       0.24482490564661183      0.17433080062872547      0.13777782644326017      0.11507225479909093      0.10532186048351812
0.1716451302999922        0.8723090205315088       0.44792515743698325      0.2460395579053072       0.17516237657777922      0.13842320550233478      0.11560601786319788      0.10580858279531173
0.17264468850303638       0.8727328921084614       0.450328499387001        0.247254172245779        0.17599347639908774      0.13906805508286774      0.11613926960050468      0.10629481221214492
0.17364424670608056       0.8731548036129034       0.4527335975114701       0.2484687631482611       0.17682410838277662      0.13971238132397423      0.11667201502901722      0.10678055330112433
0.17464380490912473       0.8735747762074738       0.4551404546383683       0.24968334500570535      0.17765428073608433      0.1403561902946284       0.11720425910673594      0.10726581057405178
0.1756433631121689        0.8739928306611269       0.45754907251775645      0.25089793212622225      0.17848400158502284      0.14099948799497153      0.11773600673275071      0.10775058848842682
0.1766429213152131        0.8744089873591284       0.4599594518025167       0.25211253873547285      0.17931327897599994      0.14164228035759063      0.11826726274831004      0.10823489144842567
0.17764247951825726       0.8748232663127505       0.4623715920286195       0.25332717897901147      0.18014212087740578      0.14228457324876728      0.1187980319378662       0.10871872380585804
0.17864203772130144       0.8752356871686432       0.4647854915949232       0.25454186692458136      0.18097053518116293      0.14292637246969764      0.11932831903009573      0.10920208986110141
0.17964159592434562       0.8756462692179259       0.4672011477425099       0.2557566165643654       0.18179852970424232      0.14356768375768478      0.11985812869889674      0.10968499386401441
0.1806411541273898        0.876055031404983        0.46961855653356094      0.2569714418171912       0.18262611219014582      0.14420851278730418      0.12038746556436374      0.11016744001482913
0.18164071233043397       0.8764619923359969       0.47203771282977497      0.2581863565306955       0.18345329031035565      0.14484886517154236      0.12091633419374011      0.11064943246502344
0.18264027053347814       0.8768671702872136       0.4744586102703352       0.2594013744834442       0.18428007166575228      0.14548874646291066      0.1214447391023493       0.11113097531817356
0.18363982873652232       0.8772705832129541       0.4768812412494281       0.26061650938701403      0.18510646378800208      0.14612816215453356      0.12197268475450543      0.11161207263078769
0.1846393869395665        0.8776722487533833       0.47930559689332125      0.26183177488803344      0.18593247414091416      0.14676711768121323      0.12250017556440278      0.11209272841312105
0.18563894514261067       0.8780721842420449       0.48173166703700493      0.2630471845701871       0.18675811012176877      0.14740561842047062      0.12302721589698673      0.11257294662997251
0.18663850334565485       0.8784704067131678       0.4841594402004047       0.26426275195618104      0.18758337906261696      0.148043669693563        0.1235538100688047       0.11305273120146428
0.18763806154869903       0.8788669329087524       0.4865889035641701       0.2654784905096742       0.1884082882315533       0.1486812767664805       0.12407996234883849      0.113532086003804
0.1886376197517432        0.8792617792854559       0.4890200429450521       0.26669441363717283      0.18923284483396138      0.14931844485092005      0.12460567695931885      0.11401101487003065
0.18963717795478738       0.8796549620212589       0.4914528427708691       0.26791053468989284      0.19005705601373374      0.14995517910523878      0.125130958076522        0.11448952159074383
0.19063673615783155       0.880046497021948        0.4938872860550804       0.26912686696558824      0.19088092885446545      0.15059148463538616      0.1256558098315493       0.11496760991481772
0.19163629436087573       0.8804363999274047       0.496323354370969        0.27034342371034725      0.19170447038062505      0.15122736649581767      0.12618023631108996      0.11544528355009928
0.1926358525639199        0.88082468611771         0.49876102782544857      0.2715602181203582       0.19252768755869948      0.15186282969038775      0.12670424155816726      0.1159225461640921
0.19363541076696408       0.8812113707190782       0.5012002850325034       0.2727772633436441       0.19335058729831703      0.1524978791732245       0.12722782957286963      0.11639940138462494
0.19463496897000826       0.8815964686096166       0.5036411030862755       0.2739945724817691       0.19417317645334733      0.15313251984958562      0.12775100431306502      0.11687585280050697
0.19563452717305244       0.8819799944249166       0.5060834575338108       0.2752121585915147       0.19499546182297908      0.15376675657669733      0.12827376969510187      0.11735190396216862
0.1966340853760966        0.8823619625634994       0.5085273223474781       0.2764300346865297       0.1958174501527764       0.15440059416457438      0.12879612959449407      0.11782755838228919
0.1976336435791408        0.8827423871920876       0.5109726698970748       0.27764821373895265      0.19663914813571431      0.1550340373768244       0.12931808784659207      0.1183028195364114
0.19863320178218496       0.8831212822507548       0.5134194709216378       0.27886670868100727      0.19746056241319423      0.1556670909314353       0.12983964824724034      0.11877769086354328
0.19963275998522914       0.8834986614579047       0.5158676945009745       0.28008553240657347      0.19828169957603897      0.15629975950154623      0.13036081455342097      0.11925217576674754
0.20063231818827332       0.8838745383151333       0.5183173080269312       0.2813046977727324       0.1991025661654692       0.15693204771620334      0.1308815904838841       0.1197262776137188
0.2016318763913175        0.8842489261119441       0.5207682771744196       0.2825242176012887       0.1999231686740602       0.15756396016109986      0.1314019797197656       0.1201999997373491
0.20263143459436167       0.8846218379303399       0.5232205658722201       0.28374410468026756      0.20074351354668168      0.1581955013793014       0.1319219859051923       0.12067334543628187
0.20363099279740585       0.8849932866492861       0.5256741362735838       0.2849643717653902       0.20156360718141852      0.15882667587195692      0.13244161264787438      0.12114631797545485
0.20463055100045002       0.8853632849490575       0.5281289487266568       0.2861850315815264       0.2023834559304745       0.15945748809899504      0.13296086351968653      0.12161892058663161
0.2056301092034942        0.8857318453154627       0.530584961744747        0.28740609682412577      0.20320306610105984      0.16008794247980712      0.13347974205723726      0.12209115646892306
0.20662966740653838       0.8860989800439546       0.5330421319764641       0.28862758016062756      0.20402244395626137      0.1607180433939165       0.13399825176242686      0.12256302878929794
0.20762922560958255       0.8864647012436404       0.5355004141757528       0.2898494942318496       0.2048415957158971       0.1613477951816347       0.13451639610299387      0.12303454068308377
0.20862878381262673       0.8868290208411718       0.5379597611718537       0.2910718516533586       0.20566052755735492      0.1619772021447047       0.13503417851305133      0.12350569525445736
0.2096283420156709        0.8871919505845419       0.540420123839214        0.29229466501681933      0.20647924561641645      0.162606268546932        0.1355516023936126       0.12397649557692597
0.21062790021871508       0.8875535020467786       0.5428814510673861       0.29351794689132604      0.2072977559880655       0.16323499861480334      0.13606867111310617      0.12444694469379902
0.21162745842175926       0.8879136866295453       0.5453436897309399       0.29474170982471415      0.20811606472728308      0.16386339653809334      0.1365853880078811       0.12491704561865045
0.21262701662480343       0.8882725155666403       0.5478067846594274       0.29596596634485567      0.20893417784982668      0.16449146647045984      0.13710175638270242      0.1253868013357725
0.2136265748278476        0.8886299999274161       0.5502706786074308       0.29719072896093507      0.20975210133299704      0.1651192125300278       0.13761777951123694      0.12585621480062018
0.21462613303089179       0.8889861506200989       0.5527353122247354       0.2984160101647101       0.21056984111639165      0.16574663879996218      0.13813346063652998      0.12632528894024744
0.21562569123393596       0.8893409783950338       0.5552006240266615       0.29964182243175386      0.21138740310264406      0.16637374932902999      0.13864880297147253      0.12679402665373532
0.21662524943698014       0.8896944938478448       0.5576665503645992       0.30086817822268225      0.2122047931581514       0.16700054813215168      0.1391638096992601       0.12726243081261132
0.21762480764002431       0.8900467074225082       0.5601330253967864       0.30209508998436535      0.21302201711378912      0.16762703919094263      0.13967848397384242      0.12773050426126148
0.2186243658430685        0.8903976294143541       0.5625999810593738       0.3033225701511217       0.21383908076561395      0.16825322645424423      0.14019282892036516      0.1281982498173341
0.21962392404611267       0.8907472699729969       0.5650673470378215       0.30455063114590014      0.2146559898755542       0.16887911383864554      0.1407068476356028       0.1286656702721364
0.22062348224915684       0.8910956391051827       0.5675350507386782       0.3057792853814445       0.21547275017208914      0.16950470522899486      0.1412205431883835       0.12913276839102308
0.22162304045220102       0.8914427466775727       0.5700030172617875       0.3070085452614461       0.21628936735091822      0.17013000447890247      0.14173391862000698      0.12959954691377848
0.2226225986552452        0.8917886024194575       0.5724711693729746       0.3082384231816796       0.21710584707561625      0.17075501541123395      0.1422469769446531       0.1300660085549911
0.22362215685828937       0.8921332159254037       0.5749394274772676       0.30946893153112837      0.2179221949782814       0.17137974181859492      0.1427597211497846       0.13053215600442114
0.22462171506133355       0.8924765966578366       0.5774077095927046       0.3107000826930934       0.21873841666017055      0.17200418746380647      0.1432721541965411       0.13099799192736178
0.22562127326437773       0.8928187539495543       0.5798759313247862       0.31193188904629143      0.21955451769232498      0.1726283560803727       0.14378427902012647      0.1314635189649933
0.2266208314674219        0.8931596970061931       0.5823440058416305       0.3131643629659388       0.2203705036161866       0.17325225137293965      0.1442960985301897       0.13192873973473135
0.22762038967046608       0.8934994349086235       0.5848118438498922       0.3143975168248239       0.22118637994420384      0.17387587701774615      0.14480761561119768      0.13239365683056822
0.22861994787351025       0.8938379766152882       0.5872793535715056       0.31563136299436734      0.22200215216042846      0.1744992366630668       0.14531883312280228      0.13285827282340848
0.22961950607655443       0.8941753309644961       0.5897464407213198       0.3168659138456683       0.2228178257211031       0.17512233392964713      0.1458297539002006       0.13332259026139828
0.2306190642795986        0.8945115066766467       0.5922130084856859       0.31810118175054264      0.22363340605523954      0.17574517241113113      0.1463403807544884       0.13378661167024916
0.23161862248264278       0.894846512356413        0.5946789575020719       0.3193371790825461       0.2244488985651887       0.1763677556744816       0.14685071647300807      0.13425033955355545
0.23261818068568696       0.8951803564948682       0.5971441858397678       0.3205739182179888       0.22526430862720143      0.17699008726039292      0.14736076381968918      0.1347137763931067
0.23361773888873114       0.8955130474715632       0.5996085889817574       0.3218114115369373       0.2260796415919817       0.17761217068369708      0.14787052553538454      0.13517692464919417
0.2346172970917753        0.895844593556558        0.6020720598078263       0.3230496714242069       0.22689490278523067      0.1782340094337625       0.1483800043381993       0.13563978676091193
0.2356168552948195        0.8961750029124017       0.6045344885789853       0.32428871027034234      0.22771009750818377      0.17885560697488623      0.14888920292381472      0.1361023651464529
0.23661641349786366       0.8965042835960764       0.6069957629232812       0.325528540472589        0.2285252310381392       0.17947696674667973      0.14939812396580612      0.13656466220339988
0.23761597170090784       0.8968324435608794       0.6094557678230771       0.3267691744358539       0.2293403086289795       0.18009809216444764      0.14990677011595577      0.13702668030901075
0.23861552990395202       0.8971594906582822       0.611914385603879        0.32801062457365626      0.23015533551168507      0.18071898661956057      0.1504151440045596       0.13748842182049986
0.2396150881069962        0.8974854326397365       0.6143714959247932       0.3292529033090686       0.23097031689484107      0.18133965347982206      0.15092324824072972      0.1379498890753134
0.24061464631004037       0.8978102771584315       0.6168269757706933       0.3304960230756483       0.23178525796513674      0.18196009608982855      0.15143108541269076      0.13841108439140115
0.24161420451308455       0.8981340317710363       0.6192806994461841       0.3317399963183591       0.2326001638878584       0.1825803177713243       0.1519386580880718       0.13887201006748282
0.24261376271612872       0.8984567039393769       0.6217325385714463       0.3329848354944845       0.23341503980737477      0.18320032182355014      0.1524459688141931       0.13933266838330993
0.2436133209191729        0.8987783010320913       0.6241823620800457       0.33423055307453003      0.2342298908476173       0.18382011152358632      0.15295302011834816      0.13979306159992388
0.24461287912221708       0.8990988303262418       0.6266300362188001       0.33547716154311874      0.23504472211255226      0.18443969012669065      0.15345981450808094      0.14025319195990887
0.24561243732526125       0.899418299008896        0.6290754245497847       0.3367246733998763       0.23585953868664808      0.18505906086662982      0.15396635447145846      0.14071306168764114
0.24661199552830543       0.8997367141786681       0.6315183879545705       0.3379731011603073       0.23667434563533546      0.185678226956007        0.15447264247733897      0.1411726729895335
0.2476115537313496        0.900054082847231        0.6339587846407796       0.33922245735666406      0.23748914800546272      0.18629719158658306      0.15497868097563552      0.14163202805427663
0.24861111193439378       0.90037041194079         0.6363964701510542       0.34047275453880443      0.23830395082574424      0.18691595792959306      0.15548447239757532      0.1420911290530753
0.24961067013743796       0.9006857083015339       0.6388312973745182       0.3417240052750448       0.2391187591072034       0.18753452913605778      0.15599001915595476      0.14254997813988182
0.25061022834048213       0.9009999786890459       0.6412631165608348       0.3429762221530008       0.23993357784361113      0.18815290833709072      0.15649532364539037      0.1430085774516245
0.2516097865435263        0.9013132297816822       0.6436917753369346       0.34422941778042215      0.24074841201191743      0.18877109864419947      0.15700038824256568      0.14346692910843342
0.25260934474657043       0.9016254681779345       0.6461171187265166       0.34548360478601897      0.24156326657267854      0.1893891031495833       0.1575052153064738       0.14392503521386185
0.2536089029496146        0.9019367003977511       0.648538989172402        0.3467387958202784       0.2423781464704791       0.19000692492642593      0.1580098071786566       0.1443828978551042
0.2546084611526587        0.9022469328838351       0.6509572265618303       0.34799500355627505      0.24319305663434865      0.190624567029183        0.15851416618343947      0.14484051910321072
0.2556080193557029        0.9025561720029079       0.6533716682547864       0.3492522406904715       0.2440080019781739       0.19124203249386668      0.159018294628163        0.14529790101329831
0.256607577558747         0.9028644240469657       0.6557821491154413       0.3505105199435131       0.24482298740110575      0.1918593243383245       0.1595221948034103       0.14575504562475833
0.2576071357617912        0.9031716952344861       0.6581885015467892       0.3517698540610113       0.24563801778796182      0.19247644556251473      0.16002586898323123      0.14621195496146067
0.2586066939648353        0.9034779917116205       0.6605905555285655       0.353030255814323        0.24645309800962448      0.19309339914877782      0.16052931942536264      0.1466686310319553
0.25960625216787947       0.9037833195533657       0.6629881386585205       0.3542917380013185       0.24726823292343453      0.19371018806210327      0.1610325483714455       0.14712507582966958
0.2606058103709236        0.9040876847647025       0.6653810761971286       0.35555431344714344      0.24808342737358027      0.1943268152503927       0.16153555804723876      0.14758129133310335
0.26160536857396777       0.9043910932817194       0.667769191115806        0.3568179950049721       0.24889868619148267      0.19494328364471913      0.16203835066282904      0.14803727950602055
0.2626049267770119        0.9046935509727042       0.6701523041487051       0.3580827955567527       0.2497140141961762       0.19555959615958277      0.16254092841283835      0.14849304229763802
0.26360448498005606       0.9049950636392243       0.6725302338481554       0.35934872801394496      0.2505294161946859       0.1961757556931623       0.16304329347662744      0.14894858164281094
0.2646040431831002        0.9052956370171733       0.6749027966438125       0.3606158053182495       0.25134489698240015      0.1967917651275635       0.16354544801849671      0.14940389946221602
0.26560360138614436       0.9055952767778076       0.6772698069055731       0.36188404044232886      0.2521604613434403       0.19740762732906314      0.16404739418788372      0.1498589976625313
0.2666031595891885        0.9058939885287524       0.6796310770103127       0.3631534463905208       0.2529761140510256       0.19802334514835063      0.16454913411955782      0.15031387813661348
0.26760271779223266       0.9061917778149929       0.6819864174124904       0.36442403619954367      0.25379185986783565      0.19863892142076559      0.16505066993381196      0.15076854276367244
0.2686022759952768        0.9064886501198487       0.684335636718671        0.3656958229391935       0.25460770354636825      0.19925435896653146      0.1655520037366509       0.1512229934094431
0.26960183419832096       0.9067846108659204       0.6866785417659962       0.3669688197130313       0.2554236498292949       0.19986966059098737      0.16605313761997798      0.15167723192635446
0.2706013924013651        0.9070796654160238       0.68901493770464         0.36824303965906524      0.25623970344981206      0.20048482908481546      0.16655407366177752      0.15213126015369668
0.27160095060440925       0.9073738190741053       0.6913446280842735       0.36951849595042097      0.25705586913198947      0.2010998672242653       0.16705481392629531      0.1525850799177848
0.2726005088074534        0.9076670770861338       0.6936674149445577       0.37079520179600595      0.2578721515911152       0.20171477777137575      0.1675553604642167       0.15303869303212064
